T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_at_1400_pct,rvol,intraday_high_at_entry,hard_sl,t1_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2025-09-05,NSE:QUADFUTURE,small_cap,SHORT,1500,2025-09-05 15:00:00,485.25,3.5169482231140137,2.226431718061674,502.3999938964844,502.3999938964844,482.82375,17.149993896484375,True,2025-09-05 15:10:00,482.41187499999995,time_stop_1510,58,164.61124999999947,29.842944165582495,134.768305834417
2025-09-16,NSE:QUADFUTURE,small_cap,SHORT,1500,2025-09-16 15:00:00,440.45001220703125,1.2841105461120605,17.39932634730539,452.6000061035156,452.6000061035156,438.2477621459961,12.149993896484375,False,2025-09-16 15:10:00,441.20001220703125,time_stop_1510,82,-61.5,38.4113922556499,-99.9113922556499
2024-09-10,NSE:QUESS,small_cap,SHORT,1445,2024-09-10 14:45:00,823.5999755859375,1.1959552764892578,6.129894329075441,834.4500122070312,834.4500122070312,819.4819757080078,10.85003662109375,False,2024-09-10 15:10:00,825.0,time_stop_1510,92,-128.80224609375,74.09321226165918,-202.89545835540918
2024-09-13,NSE:QUESS,small_cap,SHORT,1455,2024-09-13 14:55:00,817.7999877929688,1.9839286804199219,11.975,828.0,828.0,813.7109878540039,10.20001220703125,False,2024-09-13 15:10:00,816.25,time_stop_1510,98,151.8988037109375,75.62595553757936,76.27284817335814
2024-09-18,NSE:QUESS,small_cap,SHORT,1430,2024-09-18 14:30:00,841.0,2.2345662117004395,1.9923964196733412,865.0,865.0,836.795,24.0,True,2024-09-18 14:45:00,838.9487804878047,breakeven_trail,41,84.10000000000082,36.6113803274,47.48861967260082
2024-10-15,NSE:QUESS,small_cap,SHORT,1440,2024-10-15 14:40:00,727.5999755859375,2.1229028701782227,5.990402233661984,752.2999877929688,752.2999877929688,723.9619757080078,24.70001220703125,False,2024-10-15 15:10:00,731.4500122070312,time_stop_1510,40,-154.00146484375,30.9969765513916,-184.9984413951416
2024-12-16,NSE:QUESS,small_cap,SHORT,1440,2024-12-16 14:40:00,672.6500244140625,1.2891292572021484,4.490211919706668,685.9000244140625,685.9000244140625,669.2867742919922,13.25,False,2024-12-16 15:10:00,670.0999755859375,time_stop_1510,75,191.253662109375,53.536943390332034,137.71671871904297
2025-01-02,NSE:QUESS,small_cap,SHORT,1440,2025-01-02 14:40:00,670.5999755859375,1.655256748199463,2.1504069979346374,681.7999877929688,681.7999877929688,667.2469757080078,11.20001220703125,False,2025-01-02 15:10:00,668.4000244140625,time_stop_1510,89,195.795654296875,63.34972194797266,132.44593234890235
2025-01-29,NSE:QUESS,small_cap,SHORT,1430,2025-01-29 14:30:00,589.0,1.2850165367126465,2.60084074689608,596.7000122070312,596.7000122070312,586.055,7.70001220703125,False,2025-01-29 15:10:00,591.7000122070312,time_stop_1510,129,-348.30157470703125,74.1824481879447,-422.48402289497596
2025-03-20,NSE:QUESS,small_cap,SHORT,1445,2025-03-20 14:45:00,636.4000244140625,1.1847376823425293,3.007872269652955,644.5999755859375,644.5999755859375,633.2180242919922,8.199951171875,False,2025-03-20 15:10:00,637.25,time_stop_1510,121,-102.8470458984375,74.5290187289265,-177.376064627364
2025-05-13,NSE:QUESS,small_cap,SHORT,1435,2025-05-13 14:35:00,359.79998779296875,2.676057815551758,1.6105908550163195,366.0,366.0,358.0009878540039,6.20001220703125,False,2025-05-13 15:10:00,363.6499938964844,time_stop_1510,161,-619.8509826660156,61.82756780802289,-681.6785504740385
2025-06-27,NSE:QUESS,small_cap,SHORT,1455,2025-06-27 14:55:00,303.20001220703125,1.013636589050293,2.7881696718121676,310.95001220703125,310.95001220703125,301.68401214599606,7.75,False,2025-06-27 15:10:00,303.95001220703125,time_stop_1510,129,-96.75,41.61032589771753,-138.36032589771753
2024-09-04,NSE:QUICKHEAL,small_cap,SHORT,1435,2024-09-04 14:35:00,702.7999877929688,2.8917789459228516,1.7345540532347057,724.3499755859375,724.3499755859375,699.2859878540039,21.54998779296875,False,2024-09-04 15:10:00,703.7999877929688,time_stop_1510,46,-46.0,34.37882066480615,-80.37882066480614
2024-10-30,NSE:QUICKHEAL,small_cap,SHORT,1445,2024-10-30 14:45:00,608.5499877929688,1.428687572479248,3.7349622709306507,619.2000122070312,619.2000122070312,605.5072378540038,10.6500244140625,True,2024-10-30 15:10:00,606.9186276081044,time_stop_1510,93,151.71649719238553,60.08606911302266,91.63042807936287
2024-11-19,NSE:QUICKHEAL,small_cap,SHORT,1500,2024-11-19 15:00:00,589.0,2.403104305267334,1.8319058823529413,603.0,603.0,586.055,14.0,False,2024-11-19 15:10:00,587.2000122070312,time_stop_1510,71,127.79913330078125,44.39187970643225,83.407253594349
2025-01-23,NSE:QUICKHEAL,small_cap,SHORT,1440,2025-01-23 14:40:00,520.3499755859375,1.955246925354004,8.728506787330316,533.25,533.25,517.7482257080078,12.9000244140625,False,2025-01-23 15:10:00,521.0,time_stop_1510,77,-50.0518798828125,42.60472542793188,-92.65660531074438
2025-01-30,NSE:QUICKHEAL,small_cap,SHORT,1430,2025-01-30 14:30:00,443.20001220703125,1.204538345336914,2.246212121212121,459.8999938964844,459.8999938964844,440.9840121459961,16.699981689453125,True,2025-01-30 15:10:00,441.4497655784478,time_stop_1510,59,103.26455108642631,27.747742889637852,75.51680819678846
2025-02-01,NSE:QUICKHEAL,small_cap,SHORT,1440,2025-02-01 14:40:00,468.75,3.197050094604492,2.517949702438088,485.5,485.5,466.40625,16.75,True,2025-02-01 14:50:00,467.5979872881356,breakeven_trail,59,67.96875,29.364751935937498,38.6039980640625
2025-02-04,NSE:QUICKHEAL,small_cap,SHORT,1500,2025-02-04 15:00:00,447.0,1.6527891159057617,3.8710443037974684,472.0,472.0,444.765,25.0,True,2025-02-04 15:10:00,445.8825,breakeven_trail,40,44.70000000000027,18.984241711800003,25.71575828820027
2025-03-12,NSE:QUICKHEAL,small_cap,SHORT,1500,2025-03-12 15:00:00,298.0,1.9113659858703613,5.899665551839465,304.54998779296875,304.54998779296875,296.51,6.54998779296875,False,2025-03-12 15:10:00,298.45001220703125,time_stop_1510,152,-68.40185546875,48.16995730430566,-116.57181277305565
2025-03-27,NSE:QUICKHEAL,small_cap,SHORT,1500,2025-03-27 15:00:00,292.5,2.413201332092285,6.088063384855175,296.70001220703125,296.70001220703125,291.0375,4.20001220703125,False,2025-03-27 15:10:00,295.6499938964844,time_stop_1510,238,-749.6985473632812,71.95077156028357,-821.6493189235648
