T1_entry_date,symbol,cap_segment,side,entry_hhmm,entry_ts,entry_price,intraday_ret_pct,vol_mean_0930_1200,vol_mean_1330_1430,vol_decline_ratio,vol_util_pct_rank,intraday_high_at_entry,hard_sl,t1_target,t2_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2023-12-21,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2023-12-21 14:30:00,405.1499938964844,2.5696158409118652,1825.9677734375,1119.0,0.6128257115367439,30.248618784530386,420.95001220703125,423.0547622680664,387.24522552490237,369.34045715332036,17.90476837158201,False,2023-12-21 15:10:00,413.75,time_stop_1510,55,-473.0003356933594,23.88223032168426,-496.8825660150436
2024-01-01,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2024-01-01 14:30:00,422.0,1.932370662689209,637.9677124023438,189.61538696289062,0.29721784234012594,3.1377899045020468,427.70001220703125,429.8385122680664,414.1614877319336,406.32297546386724,7.838512268066381,False,2024-01-01 15:10:00,424.0,time_stop_1510,127,-254.0,57.067383451999994,-311.067383452
2024-02-07,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2024-02-07 14:30:00,408.70001220703125,2.174997329711914,1171.48388671875,403.4615478515625,0.3444021317114587,21.08108108108108,414.8500061035156,416.92425613403316,400.47576828002934,392.25152435302743,8.224243927001908,False,2024-02-07 15:10:00,408.6000061035156,time_stop_1510,121,12.100738525390625,52.55382523840827,-40.45308671301765
2024-06-05,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2024-06-05 14:30:00,343.79998779296875,2.473914623260498,2796.322509765625,835.6153564453125,0.29882653146305,24.63382157123835,350.0,351.74999999999994,335.84997558593756,327.89996337890636,7.950012207031193,False,2024-06-05 15:10:00,337.70001220703125,time_stop_1510,125,762.4969482421875,45.35302328930664,717.1439249528809
2024-07-25,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2024-07-25 14:30:00,374.20001220703125,1.6847848892211914,1336.3870849609375,272.76922607421875,0.2041094448934994,29.015544041450774,379.75,381.64874999999995,366.75127441406255,359.30253662109385,7.4487377929687,True,2024-07-25 15:10:00,368.0006372070313,time_stop_1510,134,830.7162499999966,52.94230248003892,777.7739475199577
2024-10-23,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2024-10-23 14:30:00,302.5,2.006411552429199,1989.51611328125,826.3846435546875,0.41536966603992753,26.058201058201057,309.54998779296875,311.09773773193353,293.90226226806647,285.30452453613293,8.597737731933535,False,2024-10-23 15:10:00,301.8500061035156,time_stop_1510,116,75.3992919921875,37.26229936595873,38.13699262622877
2024-12-19,NSE:ASHAPURMIN,mid_cap,SHORT,14:30,2024-12-19 14:30:00,409.5,2.362203598022461,2717.45166015625,1379.076904296875,0.5074890289741455,7.114624505928854,421.8999938964844,424.00949386596676,394.99050613403324,380.4810122680665,14.50949386596676,False,2024-12-19 15:10:00,411.0,time_stop_1510,68,-102.0,29.638046363999997,-131.638046364
2024-04-01,NSE:ASHIANA,small_cap,SHORT,14:30,2024-04-01 14:30:00,283.70001220703125,2.3633480072021484,776.48388671875,106.38461303710938,0.1370081399714131,27.941176470588236,287.6499938964844,289.0882438659668,278.3117805480957,272.9235488891602,5.388231658935524,False,2024-04-01 15:10:00,285.5,time_stop_1510,185,-332.99774169921875,55.92148606048766,-388.9192277597064
2024-05-14,NSE:ASHIANA,small_cap,SHORT,14:30,2024-05-14 14:30:00,367.04998779296875,2.6426076889038086,1357.4193115234375,769.7692260742188,0.5670828604982078,19.654714475431607,369.29998779296875,371.45458764648436,362.64538793945314,358.24078808593754,4.404599853515606,False,2024-05-14 15:10:00,367.8500061035156,time_stop_1510,227,-181.60415649414062,76.77530025078998,-258.3794567449306
2023-01-31,NSE:ASHOKA,mid_cap,SHORT,14:30,2023-01-31 14:30:00,82.80000305175781,1.5328049659729004,8020.61279296875,4386.6923828125,0.5469273353599718,9.05982905982906,83.1500015258789,83.7936030883789,81.80640301513672,80.81280297851563,0.9936000366210891,False,2023-01-31 15:10:00,83.0,time_stop_1510,1006,-201.19692993164062,76.76826717115607,-277.9651971027967
