T1_entry_date,symbol,cap_segment,side,open_0915,close_1100,vwap_1100,intraday_pct,gap_pct,g3_bars_above,vol_median_20d,entry_ts,entry_price,entry_vwap,hard_sl,exit_ts,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl,ym
2023-01-31,NSE:MSTCLTD,small_cap,LONG,289.3,300.0,296.53477310680756,3.698582786035254,0.2251862116750436,18,159739.0,2023-01-31 11:05:00,299.75,296.60343351488376,294.2306060467647,2023-01-31 14:00:00,299.65,hard_exit_1400,5.519393953235294,181,-18.100000000004115,57.65098990839999,-75.75098990840411,2023-01
2023-01-31,NSE:NAVA,mid_cap,LONG,108.95,112.7,112.01091048321736,3.441945846718686,0.7397133610725914,18,1232452.0,2023-01-31 11:05:00,112.7,112.02080348113671,111.12463705328761,2023-01-31 14:00:00,113.8,hard_exit_1400,1.5753629467123886,634,697.3999999999965,72.75239300599999,624.6476069939964,2023-01
2023-01-31,NSE:NCC,mid_cap,LONG,86.8,88.9,87.8051230984586,2.4193548387096975,0.5211349160393786,17,4717956.0,2023-01-31 11:05:00,88.9,87.81897854750288,87.11642671912286,2023-01-31 14:00:00,88.7,hard_exit_1400,1.7835732808771496,560,-112.00000000000159,52.839195136,-164.8391951360016,2023-01
2023-01-31,NSE:ONMOBILE,small_cap,LONG,86.0,87.75,86.80027628114239,2.034883720930236,0.2331002331002363,16,407823.5,2023-01-31 11:05:00,87.75,86.80891800428036,86.11444666024612,2023-01-31 14:00:00,88.25,hard_exit_1400,1.6355533397538835,611,305.5,57.178880616,248.32111938399999,2023-01
2023-01-31,NSE:PNB,large_cap,LONG,51.0,52.8,51.860577757247746,3.52941176470587,0.591715976331364,18,80290503.5,2023-01-31 11:05:00,52.8,51.88026165749441,51.46521956423445,2023-01-31 14:00:00,53.05,hard_exit_1400,1.3347804357655448,749,187.25,42.15134199989999,145.09865800010002,2023-01
2023-01-31,NSE:PRAKASH,small_cap,LONG,67.8,69.75,69.16812516842442,2.8761061946902755,0.22172949002217113,16,1534923.5,2023-01-31 11:05:00,69.85,69.171811630911,68.61843713786371,2023-01-31 14:00:00,69.25,hard_exit_1400,1.2315628621362862,811,-486.59999999999536,59.89443800059999,-546.4944380005953,2023-01
2023-01-31,NSE:PRSMJOHNSN,mid_cap,LONG,101.0,104.0,102.50768133189231,2.970297029702973,0.09910802775023875,17,271475.5,2023-01-31 11:05:00,104.0,102.51263781019895,101.69253670771737,2023-01-31 14:00:00,104.05,hard_exit_1400,2.307463292282634,433,21.64999999999877,47.87443642389999,-26.224436423901224,2023-01
2023-01-31,NSE:SHALBY,small_cap,LONG,144.2,148.0,146.6389680157936,2.6352288488210807,-1.1651816312542973,14,178531.5,2023-01-31 11:05:00,148.0,146.65729594449147,145.48403757693552,2023-01-31 14:00:00,149.2,hard_exit_1400,2.5159624230644795,397,476.3999999999955,62.752147690399994,413.64785230959546,2023-01
2023-01-31,NSE:SHRIRAMFIN,large_cap,LONG,249.5,254.55,251.51564365756218,2.024048096192388,0.3015075376884502,18,2362042.5,2023-01-31 11:05:00,254.55,251.55710687414143,249.5446500191483,2023-01-31 14:00:00,255.25,hard_exit_1400,5.005349980851719,199,139.29999999999774,53.9265679812,85.37343201879773,2023-01
2023-01-31,NSE:SUNFLAG,small_cap,LONG,130.8,133.45,131.27616211083955,2.025993883792032,-0.038211692777978534,16,1435100.0,2023-01-31 11:05:00,133.45,131.31461990130242,130.264102942092,2023-01-31 14:00:00,135.05,hard_exit_1400,3.1858970579079937,313,500.8000000000071,44.71471394300001,456.0852860570071,2023-01
2023-01-31,NSE:TARIL,mid_cap,LONG,36.2,37.15,36.78156511999312,2.6243093922651894,0.5555555555555536,18,3376972.0,2023-01-31 11:05:00,37.15,36.78508868247325,36.49080797301347,2023-01-31 14:00:00,36.95,hard_exit_1400,0.6591920269865312,1517,-303.39999999999355,59.70181503820001,-363.10181503819354,2023-01
2023-01-31,NSE:TEJASNET,mid_cap,LONG,539.95,559.0,553.5828072993588,3.52810445411611,0.8498319013821476,18,319532.5,2023-01-31 11:05:00,559.2,553.7099458050315,549.2802662385913,2023-01-31 14:00:00,561.7,hard_exit_1400,9.919733761408793,100,250.0,59.592798540000004,190.40720146,2023-01
2023-01-31,NSE:UJJIVANSFB,mid_cap,LONG,27.9,28.5,28.334810440366027,2.1505376344086002,0.9041591320072317,18,12170421.5,2023-01-31 11:05:00,28.55,28.335962866951647,28.109275164016033,2023-01-31 11:35:00,28.109275164016033,vwap_stop,0.4407248359839677,2268,-999.5639280116388,68.17743863598976,-1067.7413666476286,2023-01
2023-02-15,NSE:ABB,large_cap,LONG,3079.9,3157.0,3129.1699404496303,2.503328030130847,0.08448965001786046,18,236217.5,2023-02-15 11:05:00,3157.0,3132.5029507638133,3107.442927157703,2023-02-15 14:00:00,3154.0,hard_exit_1400,49.5570728422972,20,-60.0,67.06746532,-127.06746532,2023-02
2023-02-15,NSE:ABFRL,mid_cap,LONG,247.9,256.3,251.77011420916202,3.38846308995564,0.0,17,1677677.5,2023-02-15 11:05:00,256.3,251.8424121152141,249.8276728182924,2023-02-15 14:00:00,254.35,hard_exit_1400,6.4723271817076125,154,-300.3000000000026,41.7567879806,-342.0567879806026,2023-02
2023-02-17,NSE:ACI,mid_cap,LONG,630.0,644.0,638.0045842621489,2.2222222222222143,-0.888853929049005,17,236047.5,2023-02-17 11:05:00,644.0,638.0377180538624,632.9334163094314,2023-02-17 14:00:00,640.5,hard_exit_1400,11.066583690568564,90,-315.0,61.39854063,-376.39854063,2023-02
2023-02-10,NSE:ADANIPORTS,large_cap,LONG,573.6,595.65,587.8630775157753,3.844142259414207,-1.4940752189592899,18,19789730.0,2023-02-10 11:05:00,595.65,587.9817192612392,583.2778655071493,2023-02-10 13:25:00,583.2778655071493,vwap_stop,12.372134492850705,80,-989.7707594280564,50.01027252027829,-1039.7810319483347,2023-02
2023-02-28,NSE:ADANIPORTS,large_cap,LONG,563.0,582.0,566.8872076101554,3.374777975133214,0.1779359430605032,17,15251808.5,2023-02-28 11:05:00,581.7,568.4612269633833,563.9135371476763,2023-02-28 14:00:00,592.65,hard_exit_1400,17.78646285232378,56,613.1999999999962,35.0146236216,578.1853763783962,2023-02
2023-02-16,NSE:AEROENTER,small_cap,LONG,70.1,72.45,71.7141259309697,3.3523537803138437,-0.5673758865248346,18,186216.0,2023-02-16 11:05:00,72.45,71.71762827079361,71.14388724462727,2023-02-16 14:00:00,72.3,hard_exit_1400,1.3061127553727374,765,-114.75000000000435,58.831956652500004,-173.58195665250435,2023-02
2023-02-10,NSE:AMBUJACEM,large_cap,LONG,354.75,366.3,360.8218960267471,3.2558139534883734,-0.8524315259921811,18,23354441.5,2023-02-10 11:05:00,366.4,360.9355008152616,358.04801680873953,2023-02-10 14:00:00,363.45,hard_exit_1400,8.351983191260445,119,-351.04999999999865,46.115138122899985,-397.1651381228986,2023-02
2023-02-15,NSE:AMBUJACEM,large_cap,LONG,336.5,346.4,343.2401931129951,2.942050520059425,0.0,16,28892714.0,2023-02-15 11:05:00,346.4,343.3499765358241,340.6031767235375,2023-02-15 14:00:00,344.35,hard_exit_1400,5.796823276462476,172,-352.5999999999922,63.097029454,-415.6970294539922,2023-02
2023-02-28,NSE:ASHOKLEY,large_cap,LONG,68.5,70.05,69.68305992833896,2.262773722627731,0.5135730007336692,18,17353175.0,2023-02-28 11:05:00,70.05,69.68891205682708,69.13140076037246,2023-02-28 14:00:00,70.1,hard_exit_1400,0.9185992396275395,1088,54.39999999999691,74.2574185792,-19.8574185792031,2023-02
2023-02-10,NSE:AUROPHARMA,large_cap,LONG,447.0,462.05,457.23780786218134,3.366890380313192,1.3720376459916084,17,1422768.0,2023-02-10 11:05:00,462.05,457.2921577160751,453.6338204543465,2023-02-10 14:00:00,469.15,hard_exit_1400,8.416179545653506,118,837.799999999996,58.4838995296,779.316100470396,2023-02
2023-02-15,NSE:BANCOINDIA,mid_cap,LONG,114.7,119.2,118.43277083633375,3.923278116826512,0.4378283712784592,18,196752.0,2023-02-15 11:05:00,119.2,118.44293905794196,117.49539554547842,2023-02-15 14:00:00,118.9,hard_exit_1400,1.7046044545215864,586,-175.79999999999833,71.93351799960001,-247.73351799959835,2023-02
2023-02-06,NSE:BEPL,small_cap,LONG,70.15,72.0,71.59069396038733,2.6372059871703435,0.3576537911301969,18,526131.0,2023-02-06 11:05:00,72.0,71.59651049875367,71.02373841476364,2023-02-06 14:00:00,72.0,hard_exit_1400,0.9762615852363581,1024,0.0,73.359579136,-73.359579136,2023-02
2023-02-01,NSE:BIOCON,large_cap,LONG,237.0,243.3,241.60770536230942,2.65822784810128,0.8296107211231529,17,1270118.5,2023-02-01 11:05:00,243.15,241.6384953643918,239.70538740147666,2023-02-01 13:35:00,239.70538740147666,vwap_stop,3.4446125985233493,290,-998.9376535717713,71.93193528673756,-1070.869588858509,2023-02
2023-02-02,NSE:BLKASHYAP,small_cap,LONG,28.95,29.85,29.353279973112187,3.1088082901554515,1.0471204188481797,18,162156.5,2023-02-02 11:05:00,29.85,29.353279973112187,29.11845373332729,2023-02-02 14:00:00,29.5,hard_exit_1400,0.7315462666727122,1366,-478.10000000000196,43.0296093726,-521.129609372602,2023-02
2023-02-20,NSE:BODALCHEM,small_cap,LONG,64.15,66.15,65.36794329140514,3.117692907248637,0.07800312012482546,16,149173.0,2023-02-20 11:05:00,66.15,65.44205606186136,64.91851961336647,2023-02-20 14:00:00,65.8,hard_exit_1400,1.2314803866335353,812,-284.2000000000069,56.90538362039999,-341.1053836204069,2023-02
2023-02-02,NSE:CANFINHOME,mid_cap,LONG,543.7,560.75,556.7385410301962,3.1359205444178695,0.3506829088224528,18,644208.5,2023-02-02 11:05:00,560.8,556.8626884075693,552.4077869003088,2023-02-02 14:00:00,567.05,hard_exit_1400,8.392213099691162,119,743.75,71.0922079949,672.6577920051,2023-02
2023-02-21,NSE:CGPOWER,large_cap,LONG,316.3,324.0,320.1207916981323,2.4343977236800374,-0.22082018927443992,18,3259739.5,2023-02-21 11:05:00,323.8,320.2042765265913,317.6426423143786,2023-02-21 14:00:00,319.85,hard_exit_1400,6.1573576856214345,162,-639.8999999999982,55.340005447799996,-695.2400054477981,2023-02
2023-02-02,NSE:CIEINDIA,mid_cap,LONG,397.5,407.7,405.28876740311665,2.566037735849047,-0.7490636704119868,18,1148331.0,2023-02-02 11:05:00,407.7,405.3339958560412,402.0913238891929,2023-02-02 12:35:00,402.0913238891929,vwap_stop,5.608676110807096,178,-998.3443477236631,72.66198957159813,-1071.0063372952611,2023-02
2023-02-17,NSE:CLSEL,small_cap,LONG,165.0,170.55,169.11273709207987,3.3636363636363686,0.0,17,170349.0,2023-02-17 11:05:00,170.55,169.13163007109995,167.77857703053115,2023-02-17 11:25:00,167.77857703053115,vwap_stop,2.7714229694688584,360,-997.712269008789,64.61459254038415,-1062.3268615491731,2023-02
2023-02-10,NSE:CUB,mid_cap,LONG,156.5,160.0,159.16096348148312,2.2364217252396124,-0.4769475357710662,15,2118328.0,2023-02-10 11:05:00,160.0,159.17031147403253,157.89694898224027,2023-02-10 14:00:00,160.4,hard_exit_1400,2.103051017759725,475,190.0000000000027,74.22031914,115.7796808600027,2023-02
2023-02-23,NSE:DCW,small_cap,LONG,47.55,48.65,48.239848807169395,2.3133543638275578,-0.3144654088050425,14,610095.5,2023-02-23 11:05:00,48.65,48.24183726419802,47.85590256608443,2023-02-23 14:00:00,48.9,hard_exit_1400,0.7940974339155673,1259,314.75,65.29948952269999,249.4505104773,2023-02
2023-02-02,NSE:DEVYANI,large_cap,LONG,150.0,155.9,153.62906490586144,3.9333333333333442,0.0,18,1274121.0,2023-02-02 11:05:00,155.85,153.6522462811426,152.42302831089344,2023-02-02 13:05:00,152.42302831089344,vwap_stop,3.4269716891065514,291,-997.2487615300065,47.56138046906208,-1044.8101419990685,2023-02
2023-02-14,NSE:ELGIEQUIP,mid_cap,LONG,437.1,453.85,450.59463568634783,3.8320750400365977,-0.8843537414965907,18,251062.0,2023-02-14 11:05:00,453.95,450.6593646741404,447.0540897567473,2023-02-14 14:00:00,457.9,hard_exit_1400,6.895910243252672,145,572.7499999999984,70.3245738595,502.4254261404984,2023-02
2023-02-06,NSE:EMAMILTD,large_cap,LONG,414.55,427.8,424.46380167688017,3.196236883367498,-1.2858673651625185,18,139843.5,2023-02-06 11:05:00,427.8,424.48909568686275,421.0931829213678,2023-02-06 14:00:00,425.85,hard_exit_1400,6.706817078632184,149,-290.5499999999983,67.55961455309999,-358.1096145530983,2023-02
2023-02-02,NSE:EQUITASBNK,mid_cap,LONG,52.7,54.65,54.13936623502149,3.7001897533206707,-0.9398496240601517,18,2138630.5,2023-02-02 11:05:00,54.65,54.14111096410726,53.7079820763944,2023-02-02 14:00:00,54.15,hard_exit_1400,0.9420179236055972,1061,-530.5,61.28545314079999,-591.7854531408,2023-02
2023-02-23,NSE:ETERNAL,large_cap,LONG,53.0,54.55,53.96328089041156,2.9245283018867863,0.09442870632672129,17,77598611.5,2023-02-23 11:05:00,54.55,53.97627747029399,53.54446725053163,2023-02-23 14:00:00,55.15,hard_exit_1400,1.0055327494683652,994,596.4000000000015,58.01107077079998,538.3889292292015,2023-02
2023-02-09,NSE:FACT,large_cap,LONG,260.0,270.35,267.3485142940042,3.9807692307692433,0.9708737864077666,17,743358.5,2023-02-09 11:05:00,270.35,267.35111817429686,265.2123092289025,2023-02-09 14:00:00,270.35,hard_exit_1400,5.137690771097539,194,0.0,55.7422574948,-55.7422574948,2023-02
2023-02-17,NSE:FLUOROCHEM,large_cap,LONG,2934.05,3020.85,2991.4815483389943,2.958368125969213,-0.1021433070598099,18,167359.0,2023-02-17 11:05:00,3021.95,2991.9034522721336,2967.9682246539564,2023-02-17 14:00:00,3013.0,hard_exit_1400,53.98177534604338,18,-161.09999999999673,57.7084345146,-218.80843451459674,2023-02
2023-02-06,NSE:GABRIEL,mid_cap,LONG,160.95,166.0,164.08714054299134,3.137620378999695,0.0,15,208895.0,2023-02-06 11:05:00,166.0,164.1240752498728,162.8110826478738,2023-02-06 12:15:00,162.8110826478738,vwap_stop,3.1889173521261966,313,-998.1311312154995,54.58137859965159,-1052.7125098151512,2023-02
2023-02-15,NSE:GICHSGFIN,small_cap,LONG,168.5,174.85,173.8516029001945,3.7685459940652866,-0.05931198102016033,18,550416.0,2023-02-15 11:05:00,174.85,173.8593941325367,172.46851897947639,2023-02-15 14:00:00,175.9,hard_exit_1400,2.3814810205236085,419,439.95000000000476,73.32073423550001,366.62926576450474,2023-02
2023-02-20,NSE:GNA,small_cap,LONG,447.5,464.0,460.1063019568232,3.6871508379888285,0.03353079244439172,18,181340.0,2023-02-20 11:05:00,464.0,460.12542411765173,456.44442072471054,2023-02-20 14:00:00,462.5,hard_exit_1400,7.55557927528946,132,-198.0,64.96811098799999,-262.968110988,2023-02
2023-02-10,NSE:GRAVITA,mid_cap,LONG,497.0,514.5,510.08333131303056,3.5211267605633756,-0.4506760140210342,18,457618.5,2023-02-10 11:05:00,514.5,510.1117765644291,506.03088235191365,2023-02-10 14:00:00,519.05,hard_exit_1400,8.469117648086353,118,536.8999999999946,64.86875021339999,472.0312497865946,2023-02
2023-02-08,NSE:HDFCLIFE,large_cap,LONG,484.8,499.95,492.96416361796037,3.125,0.3830624288228668,17,3596273.5,2023-02-08 11:05:00,499.8,493.14792774344136,489.2027443214938,2023-02-08 14:00:00,504.9,hard_exit_1400,10.597255678506201,94,479.3999999999968,50.23967317079999,429.16032682919683,2023-02
2023-02-01,NSE:HERITGFOOD,small_cap,LONG,154.0,158.45,156.76611921344784,2.8896103896103753,0.227790432801811,17,270227.0,2023-02-01 11:05:00,158.45,156.7920089537688,155.53767288213865,2023-02-01 14:00:00,158.0,hard_exit_1400,2.912327117861338,343,-154.3499999999961,57.663077544100005,-212.01307754409612,2023-02
2023-02-08,NSE:HERITGFOOD,small_cap,LONG,144.95,148.9,146.8873141806996,2.725077612970006,0.20739716557205412,17,269858.5,2023-02-08 11:05:00,148.9,146.89740281052303,145.72222358803884,2023-02-08 14:00:00,149.5,hard_exit_1400,3.177776411961162,314,188.39999999999822,49.8121908256,138.58780917439822,2023-02
2023-02-10,NSE:IFCI,mid_cap,LONG,11.85,12.15,12.069635835824522,2.5316455696202667,0.0,16,12370484.5,2023-02-10 11:05:00,12.15,12.081281454994917,11.984631203354958,2023-02-10 14:00:00,12.1,hard_exit_1400,0.16536879664504234,6047,-302.3500000000043,73.1815129885,-375.5315129885043,2023-02
2023-02-01,NSE:IIFL,large_cap,LONG,497.1,513.5,510.16835518501676,3.29913498290082,-0.31083926601823686,17,328348.0,2023-02-01 11:05:00,513.85,510.24084470166736,506.158917944054,2023-02-01 14:00:00,506.158917944054,vwap_stop,7.691082055946026,130,-999.8406672729834,70.30769220296712,-1070.1483594759504,2023-02
2023-02-02,NSE:IIFLCAPS,mid_cap,LONG,67.2,69.25,68.45070141244977,3.050595238095233,-1.0309278350515538,18,246761.0,2023-02-02 11:05:00,69.25,68.4541829329629,67.9065494694992,2023-02-02 14:00:00,69.1,hard_exit_1400,1.343450530500803,744,-111.60000000000423,54.68661895439999,-166.28661895440422,2023-02
2023-02-13,NSE:INDOCO,small_cap,LONG,360.0,367.6,364.8524753999135,2.111111111111108,-1.356350184956845,17,109607.0,2023-02-13 11:05:00,367.95,364.92954118291823,362.0101048534549,2023-02-13 14:00:00,377.9,hard_exit_1400,5.939895146545098,168,1671.599999999998,66.7705357368,1604.8294642631981,2023-02
2023-02-14,NSE:IONEXCHANG,small_cap,LONG,310.0,318.1,316.10029578292335,2.612903225806451,1.3568742847801074,16,214530.0,2023-02-14 11:05:00,318.1,316.11517122061804,313.5862498508531,2023-02-14 14:00:00,316.9,hard_exit_1400,4.513750149146915,221,-265.20000000001005,72.06709900999999,-337.26709901001004,2023-02
2023-02-21,NSE:IONEXCHANG,small_cap,LONG,324.9,334.0,331.1713424220516,2.8008618036319044,0.1386962552011095,15,285070.0,2023-02-21 11:05:00,334.0,331.3297982459029,328.6791598599357,2023-02-21 14:00:00,335.75,hard_exit_1400,5.32084014006432,187,327.25,66.59101200949999,260.6589879905,2023-02
2023-02-02,NSE:IPCALAB,large_cap,LONG,845.55,869.15,863.5085229633048,2.791082727218974,-0.9256546956470935,17,149035.5,2023-02-02 11:05:00,869.15,863.8206038788351,856.9100390478044,2023-02-02 11:45:00,856.9100390478044,vwap_stop,12.239960952195588,81,-991.4368371278426,71.89422793818844,-1063.331065066031,2023-02
2023-02-16,NSE:ITIETF,unknown,LONG,32.09,32.79,32.589978848262994,2.181364911187278,-0.06228589224539505,18,335052.0,2023-02-16 11:05:00,32.79,32.59507250700096,32.33431192694495,2023-02-16 14:00:00,32.82,hard_exit_1400,0.4556880730550503,2194,65.8200000000025,72.74453940604,-6.9245394060375105,2023-02
2023-02-10,NSE:JINDALSAW,mid_cap,LONG,69.5,71.95,71.41928474376748,3.5251798561151126,-0.1436781609195359,17,5018983.0,2023-02-10 11:05:00,71.95,71.42517169004405,70.8537703165237,2023-02-10 13:00:00,70.8537703165237,vwap_stop,1.0962296834763094,912,-999.7614713303942,69.09876993451986,-1068.860241264914,2023-02
