T0_signal_date,symbol,bare_symbol,cap_segment,side,news_status,gap_pct,pdc,open_09_15,low_09_15,vol_09_15,adv_20d_cr,confirmation_ts,confirmation_hhmm,lower_wick_ratio,body_size_pct,entry_ts,entry_price,hard_sl,atr_proxy,t1_target,t2_target,hit_t1,exit_ts,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl,_month
2024-07-30,NSE:ACC,ACC,large_cap,LONG,uncovered,-1.7010329071151626,2604.3,2560.0,2525.0,183353.0,136.42466568875,2024-07-30 09:15:00,09:15,0.9433937668800354,1.4492225646972656,2024-07-30 09:20:00,2599.35009765625,2518.6875,6.858665466308594,2601.825048828125,2604.3,True,2024-07-30 09:20:00,2603.062524414063,t2,80.66259765625,12,44.54912109375164,33.18001978544707,11.369101308304565,2024-07
2024-08-12,NSE:ACC,ACC,large_cap,LONG,uncovered,-1.5542939763135029,2351.55,2315.0,2302.550048828125,43089.0,122.77695398325,2024-08-12 09:25:00,09:25,14.138772964477539,0.015070928260684013,2024-08-12 09:30:00,2323.35009765625,2296.793673706055,6.903990745544434,2337.450048828125,2351.55,False,2024-08-12 09:50:00,2296.793673706055,stop,26.55642395019504,37,-982.5876861572165,77.41864071290786,-1060.0063268701242,2024-08
2023-02-02,NSE:ACCELYA,ACCELYA,small_cap,LONG,uncovered,-2.2769199340868873,1383.45,1351.949951171875,1346.050048828125,1035.0,5.722156494,2023-02-02 09:15:00,09:15,1.9666341543197632,0.22190171480178833,2023-02-02 09:20:00,1354.949951171875,1342.6849237060549,4.2306671142578125,1369.1999755859374,1383.45,False,2023-02-02 10:15:00,1362.1500244140625,time_stop,12.26502746582014,81,583.2059326171875,86.3085695523606,496.8973630648269,2023-02
2023-03-13,NSE:ACCELYA,ACCELYA,small_cap,LONG,uncovered,-1.8420825045403406,1156.3,1135.0,1133.0,1171.0,3.10887557175,2023-03-13 09:25:00,09:25,4.855648517608643,0.030358798801898956,2023-03-13 09:30:00,1153.550048828125,1130.1675,3.7646663188934326,1154.9250244140626,1156.3,False,2023-03-13 10:15:00,1146.9000244140625,time_stop,23.382548828124982,42,-279.301025390625,51.31314169530322,-330.6141670859282,2023-03
2024-01-17,NSE:ACCELYA,ACCELYA,small_cap,LONG,uncovered,-2.4208168923962936,1875.4,1830.0,1795.0,8489.0,19.617787882250003,2024-01-17 09:15:00,09:15,20.58882713317871,0.09289350360631943,2024-01-17 09:20:00,1827.5,1790.5125,8.907998085021973,1851.45,1875.4,True,2024-01-17 10:15:00,1842.9203703703706,time_stop,36.987499999999955,27,416.3500000000006,52.708850498100006,363.6411495019006,2024-01
2024-05-21,NSE:ACCELYA,ACCELYA,small_cap,LONG,uncovered,-2.512998266897744,1673.3,1631.25,1617.0,5601.0,2.9472693365,2024-05-21 09:20:00,09:20,1.0810953378677368,0.2282511442899704,2024-05-21 09:25:00,1621.550048828125,1612.9575,4.166656970977783,1647.4250244140626,1673.3,False,2024-05-21 10:15:00,1634.550048828125,time_stop,8.592548828125018,116,1508.0,114.37347649527734,1393.6265235047226,2024-05
2024-10-04,NSE:ACCELYA,ACCELYA,small_cap,LONG,uncovered,-2.23706938853067,1870.75,1828.9000244140625,1751.0,11457.0,4.7035220925,2024-10-04 09:20:00,09:20,0.8285697102546692,0.7942811846733093,2024-10-04 09:25:00,1776.199951171875,1746.6225000000002,7.622656345367432,1823.4749755859375,1870.75,False,2024-10-04 10:15:00,1783.9000244140625,time_stop,29.577451171874827,33,254.1024169921875,62.45928135753441,191.6431356346531,2024-10
2024-04-15,NSE:ACE,ACE,mid_cap,LONG,uncovered,-3.3946061988460965,1490.6,1440.0,1388.199951171875,43938.0,109.53854708399999,2024-04-15 09:15:00,09:15,12.95001220703125,0.2777777910232544,2024-04-15 09:20:00,1444.0999755859375,1384.7294512939454,7.168668746948242,1467.3499877929687,1490.6,False,2024-04-15 10:15:00,1454.550048828125,time_stop,59.37052429199207,16,167.201171875,24.664152366886718,142.53701950811327,2024-04
2024-10-03,NSE:ACE,ACE,mid_cap,LONG,uncovered,-1.659842237124563,1391.7,1368.5999755859375,1355.0,21039.0,53.386561756000006,2024-10-03 09:15:00,09:15,0.9784138202667236,1.0156382322311401,2024-10-03 09:20:00,1382.800048828125,1351.6125000000002,3.8813281059265137,1387.2500244140624,1391.7,True,2024-10-03 09:30:00,1385.0250366210937,breakeven_trail,31.187548828124818,32,71.19960937499854,47.07467539249453,24.124933982504018,2024-10
2024-10-29,NSE:ACE,ACE,mid_cap,LONG,uncovered,-1.5924518635529257,1171.15,1152.5,1115.5,85757.0,45.246599646750006,2024-10-29 09:20:00,09:20,12.572375297546387,0.03112000785768032,2024-10-29 09:25:00,1125.449951171875,1112.71125,6.4546661376953125,1148.2999755859375,1171.15,True,2024-10-29 10:15:00,1151.1999755859376,time_stop,12.738701171874936,78,2008.5019042968768,94.5873188258083,1913.9145854710684,2024-10
2024-12-19,NSE:ACE,ACE,mid_cap,LONG,uncovered,-1.5304731948279848,1502.8,1479.800048828125,1462.699951171875,61197.0,69.2206465105,2024-12-19 09:15:00,09:15,2.085390090942383,0.5541256070137024,2024-12-19 09:20:00,1489.75,1459.0432012939455,4.562656402587891,1496.275,1502.8,False,2024-12-19 10:15:00,1488.0,time_stop,30.706798706054542,32,-56.0,50.630454927999985,-106.63045492799998,2024-12
