variant,recalc_date,regime,quarter,session_date,T1_entry_date,symbol,bare_symbol,cap_segment,side,entry_ts,entry_price,day_high_so_far,hard_sl,t1_target,t2_target,stop_distance,hit_t1,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl,lane,exit_date,pct_drift
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:RECLTD,RECLTD,large_cap,SHORT,2024-01-02 09:30:00,419.6,426.65,425.894,415.404,411.208,6.293999999999983,True,2024-01-02 14:15:00,417.50199999999995,t1_partial+be_trail,158,331.4840000000021,70.32134525509599,261.1626547449061,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:NATIONALUM,NATIONALUM,large_cap,SHORT,2024-01-02 09:30:00,135.8,136.85,137.53425,134.442,133.084,1.7342499999999745,True,2024-01-02 10:15:00,135.12099999999998,t1_partial+be_trail,576,391.1040000000012,82.96919131737599,308.1348086826252,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:BRITANNIA,BRITANNIA,large_cap,SHORT,2024-01-02 09:30:00,5283.4,5334.95,5361.624749999999,5230.566,5177.732,78.2247499999994,True,2024-01-02 14:35:00,5256.983,t1_partial+be_trail,12,317.003999999999,67.24954366197599,249.754456338023,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:BPCL,BPCL,large_cap,SHORT,2024-01-02 09:30:00,215.8,216.3,217.95800000000003,213.642,211.484,2.1580000000000155,True,2024-01-02 11:30:00,214.72333045356373,t1_partial+be_trail,463,498.4980000000036,105.981216056612,392.5167839433916,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:LLOYDSME,LLOYDSME,large_cap,SHORT,2024-01-02 09:30:00,609.15,612.45,615.51225,603.0585,596.967,6.362250000000017,True,2024-01-02 10:35:00,599.9933503184714,t1_partial+t2_full,157,1437.5939999999991,101.03786224143599,1336.5561377585632,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:MGL,MGL,mid_cap,SHORT,2024-01-02 09:30:00,1214.15,1214.15,1226.2915,1202.0085000000001,1189.867,12.14149999999995,True,2024-01-02 11:10:00,1195.93775,t1_partial+t2_full,82,1493.4045000000033,105.18455194687299,1388.2199480531303,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:YESBANK,YESBANK,large_cap,SHORT,2024-01-02 09:30:00,22.4,22.7,22.735999999999997,22.176,21.951999999999998,0.3359999999999985,False,2024-01-02 09:35:00,22.735999999999997,stop,2976,-999.9359999999956,70.918510754816,-1070.8545107548116,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ASHOKLEY,ASHOKLEY,large_cap,SHORT,2024-01-02 09:30:00,91.9,92.3,92.819,90.98100000000001,90.062,0.9189999999999969,True,2024-01-02 09:50:00,90.52149999999999,t1_partial+t2_full,1088,1499.8080000000027,105.63556791635199,1394.1724320836506,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:JINDALSTEL,JINDALSTEL,large_cap,SHORT,2024-01-02 09:30:00,744.95,746.3,752.3995000000001,737.5005,730.051,7.449500000000057,True,2024-01-02 10:40:00,733.77575,t1_partial+t2_full,134,1497.349500000004,105.462409056203,1391.887090943801,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:PHOENIXLTD,PHOENIXLTD,large_cap,SHORT,2024-01-02 09:30:00,1131.9,1139.95,1145.6497499999998,1120.5810000000001,1109.2620000000002,13.749749999999722,True,2024-01-02 15:10:00,1118.7155,t1_partial+time_stop,72,949.2840000000051,86.21574302829602,863.068256971709,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:COLPAL,COLPAL,large_cap,SHORT,2024-01-02 09:30:00,2489.0,2499.95,2513.89,2464.11,2439.22,24.889999999999873,True,2024-01-02 14:05:00,2476.5550000000003,t1_partial+be_trail,40,497.79999999999745,105.60378681319999,392.1962131867975,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:HDFCBANK,HDFCBANK,large_cap,SHORT,2024-01-02 09:30:00,850.6,851.4,859.106,842.094,833.588,8.505999999999972,False,2024-01-02 15:10:00,849.8,time_stop,117,93.60000000000798,82.50465200080001,11.095347999207974,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:INDUSINDBK,INDUSINDBK,large_cap,SHORT,2024-01-02 09:30:00,1595.0,1597.65,1610.95,1579.05,1563.1,15.950000000000045,True,2024-01-02 15:10:00,1575.675,t1_partial+time_stop,62,1198.1500000000028,104.59657108109998,1093.553428918903,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ADANIENT,ADANIENT,large_cap,SHORT,2024-01-02 09:30:00,2895.0,2922.0,2936.6099999999997,2866.05,2837.1,41.60999999999967,True,2024-01-02 12:10:00,2880.525,t1_partial+be_trail,24,347.3999999999978,73.6977813156,273.70221868439785,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:DRREDDY,DRREDDY,large_cap,SHORT,2024-01-02 09:30:00,1182.5,1184.8,1194.325,1170.675,1158.85,11.825000000000045,False,2024-01-02 15:10:00,1183.35,time_stop,84,-71.39999999999236,82.44828874839999,-153.84828874839235,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ZYDUSLIFE,ZYDUSLIFE,large_cap,SHORT,2024-01-02 09:30:00,707.55,711.1,714.6555,700.4744999999999,693.3989999999999,7.105500000000006,True,2024-01-02 10:15:00,704.01225,t1_partial+be_trail,140,495.28500000000236,105.07025221329002,390.21474778671234,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:TCS,TCS,large_cap,SHORT,2024-01-02 09:30:00,3797.7,3811.1,3835.6769999999997,3759.723,3721.7459999999996,37.97699999999986,False,2024-01-02 15:10:00,3782.2,time_stop,26,403.0,82.2070432244,320.79295677560003,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:TITAN,TITAN,large_cap,SHORT,2024-01-02 09:30:00,3673.15,3698.25,3716.7412499999996,3636.4185,3599.687,43.59124999999949,False,2024-01-02 15:10:00,3697.85,time_stop,22,-543.399999999996,75.908737772,-619.308737771996,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:SOBHA,SOBHA,mid_cap,SHORT,2024-01-02 09:30:00,988.05,1001.55,1002.8707499999998,978.1695,968.289,14.820749999999862,False,2024-01-02 15:10:00,980.25,time_stop,67,522.599999999997,70.13723679659998,452.462763203397,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:AUBANK,AUBANK,large_cap,SHORT,2024-01-02 09:30:00,774.05,788.0,785.6607499999999,766.3095,758.569,11.610749999999939,True,2024-01-02 15:10:00,766.12975,t1_partial+time_stop,86,681.141499999996,70.46255094465101,610.6789490553449,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:EMAMILTD,EMAMILTD,large_cap,SHORT,2024-01-02 09:30:00,564.05,574.4,572.5107499999999,558.4095,552.7689999999999,8.460749999999962,True,2024-01-02 12:05:00,561.22975,t1_partial+be_trail,118,332.7894999999985,70.598295322763,262.19120467723553,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:HINDZINC,HINDZINC,large_cap,SHORT,2024-01-02 09:30:00,317.0,319.2,320.79599999999994,313.83,310.65999999999997,3.7959999999999354,True,2024-01-02 13:15:00,315.42102661596954,t1_partial+be_trail,263,415.2700000000021,88.43270198238,326.83729801762206,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:MOTHERSON,MOTHERSON,large_cap,SHORT,2024-01-02 09:30:00,70.44,72.6,71.49659999999999,69.73559999999999,69.0312,1.0565999999999889,True,2024-01-02 10:35:00,69.3834,t1_partial+t2_full,946,999.5436000000029,70.4005818365784,929.1430181634246,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:MUTHOOTFIN,MUTHOOTFIN,large_cap,SHORT,2024-01-02 09:30:00,1468.4,1472.55,1483.084,1453.7160000000001,1439.0320000000002,14.683999999999969,True,2024-01-02 15:10:00,1454.2330000000002,t1_partial+time_stop,68,963.356000000002,105.71708957586401,857.638910424138,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ULTRACEMCO,ULTRACEMCO,large_cap,SHORT,2024-01-02 09:30:00,10289.2,10489.9,10443.538,10186.308,10083.416000000001,154.33799999999974,True,2024-01-02 15:10:00,10192.629,t1_partial+time_stop,6,579.4259999999995,65.36873778944401,514.0572622105555,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:APOLLOHOSP,APOLLOHOSP,large_cap,SHORT,2024-01-02 09:30:00,5734.0,5782.65,5811.563249999999,5676.66,5619.32,77.56324999999924,False,2024-01-02 15:10:00,5749.0,time_stop,12,-180.0,71.626037176,-251.626037176,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:JBCHEPHARM,JBCHEPHARM,large_cap,SHORT,2024-01-02 09:30:00,1629.6,1634.1,1645.896,1613.3039999999999,1597.0079999999998,16.29600000000005,True,2024-01-02 11:50:00,1621.585573770492,t1_partial+be_trail,61,488.8800000000015,105.44344758192,383.4365524180815,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:PFC,PFC,large_cap,SHORT,2024-01-02 09:30:00,391.45,395.25,397.22624999999994,387.5355,383.621,5.776249999999948,True,2024-01-02 10:35:00,385.566936416185,t1_partial+t2_full,173,1017.7699999999986,71.54563764558,946.2243623544186,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:MAHABANK,MAHABANK,large_cap,SHORT,2024-01-02 09:30:00,45.45,45.6,45.904500000000006,44.9955,44.541000000000004,0.454500000000003,False,2024-01-02 09:40:00,45.904500000000006,stop,2200,-999.9000000000067,82.74505113939999,-1082.6450511394066,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ITC,ITC,large_cap,SHORT,2024-01-02 09:30:00,468.1,470.0,472.781,463.41900000000004,458.738,4.680999999999983,False,2024-01-02 15:10:00,470.1,time_stop,213,-426.0,82.6053518596,-508.6053518596,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:OFSS,OFSS,large_cap,SHORT,2024-01-02 09:30:00,4184.95,4184.95,4226.7995,4143.1005,4101.250999999999,41.84950000000026,False,2024-01-02 09:35:00,4226.7995,stop,23,-962.538500000006,81.416901896331,-1043.955401896337,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:IOC,IOC,large_cap,SHORT,2024-01-02 09:30:00,123.55,124.05,124.7855,122.3145,121.079,1.2355000000000018,True,2024-01-02 12:35:00,122.93301359703337,t1_partial+be_trail,809,499.14200000000073,106.019790449748,393.1222095502527,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:GRASIM,GRASIM,large_cap,SHORT,2024-01-02 09:30:00,2114.8,2121.95,2135.9480000000003,2093.652,2072.5040000000004,21.14800000000014,True,2024-01-02 15:10:00,2093.1148085106383,t1_partial+time_stop,47,1019.2040000000097,105.20933774637598,913.9946622536338,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:PERSISTENT,PERSISTENT,large_cap,SHORT,2024-01-02 09:30:00,3660.5,3682.0,3700.4099999999994,3623.895,3587.29,39.9099999999994,True,2024-01-02 11:40:00,3642.9295999999995,t1_partial+be_trail,25,439.2600000000002,97.07547635043998,342.1845236495602,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:PPLPHARMA,PPLPHARMA,large_cap,SHORT,2024-01-02 09:30:00,141.6,142.75,143.46374999999998,140.184,138.768,1.8637499999999818,False,2024-01-02 09:50:00,143.46374999999998,stop,536,-998.9699999999903,74.19671582302,-1073.1667158230102,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ETERNAL,ETERNAL,large_cap,SHORT,2024-01-02 09:30:00,126.75,128.35,128.65124999999998,125.4825,124.215,1.9012499999999761,False,2024-01-02 14:50:00,128.65124999999998,stop,525,-998.1562499999875,70.8342902451875,-1068.990540245175,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:AUROPHARMA,AUROPHARMA,large_cap,SHORT,2024-01-02 09:30:00,1099.6,1110.8,1116.0939999999998,1088.6039999999998,1077.608,16.493999999999915,True,2024-01-02 10:10:00,1094.1019999999999,t1_partial+be_trail,60,329.88000000000284,69.98107110071999,259.89892889928285,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:OBEROIRLTY,OBEROIRLTY,large_cap,SHORT,2024-01-02 09:30:00,1456.5,1458.0,1471.065,1441.935,1427.37,14.565000000000055,True,2024-01-02 15:10:00,1440.7175000000002,t1_partial+time_stop,68,1073.2100000000019,104.81076897074001,968.3992310292618,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:ICICIBANK,ICICIBANK,large_cap,SHORT,2024-01-02 09:30:00,995.6,997.35,1005.556,985.644,975.688,9.956000000000017,True,2024-01-02 15:10:00,984.072,t1_partial+time_stop,100,1152.800000000002,105.32776588319999,1047.472234116802,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:CHOLAFIN,CHOLAFIN,large_cap,SHORT,2024-01-02 09:30:00,1220.0,1231.3,1237.4564999999998,1207.8,1195.6,17.456499999999778,False,2024-01-02 15:10:00,1219.85,time_stop,57,8.550000000005184,71.87305015870001,-63.32305015869483,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:AEGISLOG,AEGISLOG,large_cap,SHORT,2024-01-02 09:30:00,351.7,352.8,355.217,348.183,344.666,3.516999999999996,True,2024-01-02 15:10:00,348.2165,t1_partial+time_stop,284,989.3139999999978,105.73973557811598,883.5742644218818,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:PETRONET,PETRONET,large_cap,SHORT,2024-01-02 09:30:00,227.35,227.8,229.6235,225.07649999999998,222.803,2.2735000000000127,False,2024-01-02 09:50:00,229.6235,stop,439,-998.0665000000056,82.679872770299,-1080.7463727703046,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:BANKBARODA,BANKBARODA,large_cap,SHORT,2024-01-02 09:30:00,225.95,226.65,228.2095,223.6905,221.43099999999998,2.2595000000000027,True,2024-01-02 10:40:00,222.56074999999998,t1_partial+t2_full,442,1498.0485000000017,105.51164153260899,1392.5368584673927,wide,,
intraday,2024-01-01,pre_rule,Q4_2023,2024-01-02,2024-01-02,NSE:TATACONSUM,TATACONSUM,large_cap,SHORT,2024-01-02 09:30:00,1079.65,1089.5,1094.9475,1068.8535000000002,1058.057,15.2974999999999,True,2024-01-02 11:35:00,1074.3348000000003,t1_partial+be_trail,65,345.48799999999756,74.439632710872,271.04836728912557,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:ADANIPORTS,ADANIPORTS,large_cap,SHORT,2024-04-02 09:30:00,1409.35,1424.95,1430.4902499999998,1395.2565,1381.1629999999998,21.140249999999924,True,2024-04-02 15:10:00,1400.0787127659576,t1_partial+time_stop,47,435.75049999999555,70.21645445819699,365.53404554179855,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:NESTLEIND,NESTLEIND,large_cap,SHORT,2024-04-02 09:30:00,1298.6,1304.1,1311.586,1285.6139999999998,1272.628,12.986000000000104,False,2024-04-02 15:05:00,1311.586,stop,77,-999.922000000008,82.74583320873201,-1082.66783320874,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:IPCALAB,IPCALAB,large_cap,SHORT,2024-04-02 09:30:00,1236.05,1247.6,1253.8379999999997,1223.6895,1211.329,17.787999999999784,False,2024-04-02 15:10:00,1238.25,time_stop,56,-123.20000000000255,71.7679652848,-194.96796528480255,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:LAURUSLABS,LAURUSLABS,large_cap,SHORT,2024-04-02 09:30:00,410.15,411.4,414.25149999999996,406.0485,401.94699999999995,4.101499999999987,False,2024-04-02 11:40:00,414.25149999999996,stop,243,-996.6644999999969,82.63003362468699,-1079.294533624684,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:SAIL,SAIL,large_cap,SHORT,2024-04-02 09:30:00,142.2,142.4,143.62199999999999,140.778,139.356,1.421999999999997,True,2024-04-02 12:10:00,141.49001137980085,t1_partial+be_trail,703,499.12199999999893,106.03536907366798,393.08663092633094,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:MARICO,MARICO,large_cap,SHORT,2024-04-02 09:30:00,497.7,498.35,502.677,492.72299999999996,487.746,4.977000000000032,False,2024-04-02 15:10:00,499.1,time_stop,200,-280.0000000000068,82.53686016,-362.5368601600068,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:BOSCHLTD,BOSCHLTD,large_cap,SHORT,2024-04-02 09:30:00,30310.75,30449.6,30613.857500000002,30007.642499999998,29704.535,303.1075000000019,False,2024-04-02 10:40:00,30613.857500000002,stop,3,-909.3225000000057,79.52514727943499,-988.8476472794407,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:ONGC,ONGC,large_cap,SHORT,2024-04-02 09:30:00,273.6,274.05,276.336,270.86400000000003,268.12800000000004,2.73599999999999,True,2024-04-02 15:10:00,271.68424109589046,t1_partial+time_stop,365,699.2520000000023,105.84198857968804,593.4100114203143,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:DIVISLAB,DIVISLAB,large_cap,SHORT,2024-04-02 09:30:00,3584.55,3605.8,3623.8289999999997,3548.7045000000003,3512.859,39.27899999999954,False,2024-04-02 12:00:00,3623.8289999999997,stop,25,-981.9749999999885,79.06222487184999,-1061.0372248718386,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:BAJAJFINSV,BAJAJFINSV,large_cap,SHORT,2024-04-02 09:30:00,1643.25,1654.0,1662.2699999999998,1626.8174999999999,1610.385,19.019999999999754,True,2024-04-02 11:05:00,1635.03375,t1_partial+be_trail,52,427.2450000000031,90.63617898152998,336.6088210184731,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:ANANTRAJ,ANANTRAJ,large_cap,SHORT,2024-04-02 09:30:00,330.55,338.45,335.50825,327.2445,323.939,4.958249999999964,False,2024-04-02 15:10:00,329.8,time_stop,201,150.75,70.5502868721,80.1997131279,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:KOTAKBANK,KOTAKBANK,large_cap,SHORT,2024-04-02 09:30:00,357.2,359.6,361.39799999999997,353.628,350.056,4.197999999999979,True,2024-04-02 15:10:00,352.464,t1_partial+time_stop,238,1127.1679999999976,89.87847888499198,1037.2895211150058,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:ICICIPRULI,ICICIPRULI,large_cap,SHORT,2024-04-02 09:30:00,622.4,626.3,629.4314999999999,616.1759999999999,609.952,7.031499999999937,False,2024-04-02 15:10:00,622.05,time_stop,142,49.70000000000323,78.55521833140001,-28.855218331396784,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:GAIL,GAIL,large_cap,SHORT,2024-04-02 09:30:00,183.5,184.3,185.335,181.665,179.82999999999998,1.835000000000008,True,2024-04-02 10:10:00,180.74749999999997,t1_partial+t2_full,544,1497.3600000000065,105.46314859983998,1391.8968514001665,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:SIGNATURE,SIGNATURE,mid_cap,SHORT,2024-04-02 09:30:00,1344.1,1346.65,1357.541,1330.6589999999999,1317.2179999999998,13.441000000000031,False,2024-04-02 15:00:00,1357.541,stop,74,-994.6340000000023,82.55785218020401,-1077.1918521802063,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:AXISBANK,AXISBANK,large_cap,SHORT,2024-04-02 09:30:00,1054.6,1055.85,1065.146,1044.0539999999999,1033.5079999999998,10.54600000000005,True,2024-04-02 15:10:00,1045.152,t1_partial+time_stop,94,888.111999999998,104.98484858332799,783.12715141667,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:MARUTI,MARUTI,large_cap,SHORT,2024-04-02 09:30:00,12551.8,12624.95,12688.07475,12426.282,12300.764,136.2747500000005,False,2024-04-02 15:10:00,12550.2,time_stop,7,11.199999999989814,78.37394988399998,-67.17394988401017,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:FEDERALBNK,FEDERALBNK,large_cap,SHORT,2024-04-02 09:30:00,153.2,153.4,154.732,151.66799999999998,150.136,1.5320000000000107,False,2024-04-02 15:10:00,154.2,time_stop,652,-652.0,82.68484206879998,-734.6848420688,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:INDIGO,INDIGO,large_cap,SHORT,2024-04-02 09:30:00,3611.15,3645.0,3663.2249999999995,3575.0385,3538.927,52.07499999999936,True,2024-04-02 15:10:00,3569.886657894737,t1_partial+time_stop,19,784.0035000000007,72.591113743279,711.4123862567217,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:JSWSTEEL,JSWSTEEL,large_cap,SHORT,2024-04-02 09:30:00,868.95,871.1,877.6395,860.2605000000001,851.571,8.689499999999953,False,2024-04-02 15:00:00,877.6395,stop,115,-999.2924999999946,82.72345536125502,-1082.0159553612496,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:PRESTIGE,PRESTIGE,large_cap,SHORT,2024-04-02 09:30:00,1304.05,1315.0,1321.5749999999998,1291.0095,1277.9689999999998,17.524999999999864,False,2024-04-02 10:05:00,1321.5749999999998,stop,57,-998.9249999999922,73.64081108875001,-1072.5658110887423,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:UNITDSPR,UNITDSPR,large_cap,SHORT,2024-04-02 09:30:00,1160.15,1169.0,1174.8449999999998,1148.5485,1136.9470000000001,14.694999999999709,False,2024-04-02 15:10:00,1153.5,time_stop,68,452.2000000000062,75.16070864919999,377.0392913508062,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:PNB,PNB,large_cap,SHORT,2024-04-02 09:30:00,126.0,126.15,127.26,124.74,123.48,1.2600000000000051,False,2024-04-02 15:10:00,126.7,time_stop,793,-555.1000000000023,82.68952248660001,-637.7895224866023,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:UCOBANK,UCOBANK,large_cap,SHORT,2024-04-02 09:30:00,55.9,56.0,56.458999999999996,55.341,54.782,0.5589999999999975,True,2024-04-02 10:20:00,55.0615,t1_partial+t2_full,1788,1499.2379999999996,105.595421261772,1393.6425787382277,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:NTPC,NTPC,large_cap,SHORT,2024-04-02 09:30:00,344.05,345.6,347.4905,340.6095,337.169,3.440499999999986,False,2024-04-02 15:10:00,344.95,time_stop,290,-260.9999999999934,82.61878286,-343.6187828599934,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:HEROMOTOCO,HEROMOTOCO,large_cap,SHORT,2024-04-02 09:30:00,4651.9,4685.45,4708.87725,4605.380999999999,4558.861999999999,56.97724999999991,True,2024-04-02 10:10:00,4580.753294117646,t1_partial+t2_full,17,1209.494000000006,83.53992939903598,1125.95407060097,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:IOB,IOB,large_cap,SHORT,2024-04-02 09:30:00,65.1,65.5,65.82749999999999,64.449,63.797999999999995,0.727499999999992,True,2024-04-02 10:05:00,64.12349999999999,t1_partial+t2_full,1374,1341.710999999997,94.50036502313398,1247.210634976863,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:AJANTPHARM,AJANTPHARM,large_cap,SHORT,2024-04-02 09:30:00,2237.0,2248.05,2259.37,2214.63,2192.2599999999998,22.36999999999989,False,2024-04-02 09:40:00,2259.37,stop,44,-984.2799999999952,82.18978191367998,-1066.4697819136752,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:UBL,UBL,large_cap,SHORT,2024-04-02 09:30:00,1784.05,1796.0,1804.9799999999998,1766.2095,1748.369,20.929999999999836,False,2024-04-02 11:50:00,1804.9799999999998,stop,47,-983.7099999999923,77.01741834046,-1060.7274183404522,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:BRIGADE,BRIGADE,large_cap,SHORT,2024-04-02 09:30:00,960.05,963.95,969.6505,950.4495,940.8489999999999,9.600500000000011,True,2024-04-02 15:10:00,950.17475,t1_partial+time_stop,104,1027.0259999999994,105.68388178384399,921.3421182161554,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:HINDALCO,HINDALCO,large_cap,SHORT,2024-04-02 09:30:00,567.85,571.45,574.30725,562.1715,556.493,6.457249999999931,True,2024-04-02 12:30:00,565.01075,t1_partial+be_trail,154,437.2444999999989,92.75748285103299,344.4870171489659,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:LICHSGFIN,LICHSGFIN,large_cap,SHORT,2024-04-02 09:30:00,634.55,642.95,644.0682499999999,628.2044999999999,621.8589999999999,9.518249999999966,False,2024-04-02 15:10:00,640.55,time_stop,105,-630.0,70.869014513,-700.869014513,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:MAXHEALTH,MAXHEALTH,large_cap,SHORT,2024-04-02 09:30:00,813.65,832.95,825.8547499999999,805.5135,797.377,12.204749999999876,True,2024-04-02 13:55:00,809.631975308642,t1_partial+be_trail,81,325.4599999999982,69.90816489104,255.55183510895822,wide,,
intraday,2024-04-01,pre_rule,Q1_2024,2024-04-02,2024-04-02,NSE:MPHASIS,MPHASIS,large_cap,SHORT,2024-04-02 09:30:00,2407.6,2417.5,2431.676,2383.524,2359.448,24.076000000000022,False,2024-04-02 15:10:00,2414.0,time_stop,41,-262.40000000000373,82.24174755359999,-344.64174755360375,wide,,
