T0_signal_date,T1_entry_date,symbol,buy_value_cr,n_clients,cap_segment,entry_price,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl
2024-07-04,2024-07-05,NSE:SUNFLAG,32.504773092,1,small_cap,258.0,260.73,eod,9.150000000000034,109,297.570000000002,30.079262247420004,267.490737752582
2024-07-05,2024-07-08,NSE:AWHCL,38.091446172000005,3,small_cap,605.05,603.0,eod,23.325000000000102,42,-86.09999999999809,26.953059768599996,-113.05305976859809
2024-07-05,2024-07-08,NSE:BAJAJHCARE,93.831814827,8,small_cap,371.45,373.75,eod,3.675000000000068,272,625.6000000000031,83.22801872639998,542.3719812736031
2024-07-05,2024-07-08,NSE:BEPL,23.358524,1,small_cap,158.93,156.33499999999998,stop,2.5950000000000273,385,-999.0750000000105,64.39058109714999,-1063.4655810971606
2024-07-05,2024-07-08,NSE:DEEDEV,28.236151427999996,2,small_cap,367.1,371.25,eod,5.549999999999983,180,746.9999999999959,70.651571618,676.3484283819959
2024-07-05,2024-07-08,NSE:HFCL,77.27609074000001,1,mid_cap,130.39,129.34,stop,1.049999999999983,952,-999.5999999999838,90.95597668175999,-1090.5559766817437
2024-07-05,2024-07-08,NSE:IDEAFORGE,19.845226545,1,small_cap,836.5,822.8499999999999,stop,13.650000000000034,73,-996.4500000000066,64.2609543653,-1060.7109543653066
2024-07-05,2024-07-08,NSE:IRCON,384.517085716,2,mid_cap,324.4,326.8,eod,11.099999999999966,90,216.00000000000307,31.16840284799999,184.83159715200307
2024-07-05,2024-07-08,NSE:MOREPENLAB,16.147860515999998,1,small_cap,58.7,59.83,eod,1.0799999999999983,925,1045.249999999996,58.378464191499994,986.8715358084959
2024-07-05,2024-07-08,NSE:NELCO,19.64664312,1,small_cap,918.15,905.025,stop,13.125,76,-997.5,71.6718809878,-1069.1718809878
2024-07-05,2024-07-08,NSE:PLATIND,25.463128112,3,small_cap,222.83,229.1,eod,3.0,333,2087.909999999994,74.12797626214001,2013.782023737854
2024-07-05,2024-07-08,NSE:RAILTEL,137.307392,1,mid_cap,541.05,529.125,stop,11.924999999999898,83,-989.7749999999962,47.09301028215,-1036.8680102821463
2024-07-05,2024-07-08,NSE:TFCILTD,10.274945275,1,small_cap,42.85,42.325,stop,0.5250000000000021,1904,-999.5999999999973,75.8605427192,-1075.4605427191973
2024-07-08,2024-07-09,NSE:BAJAJHCARE,45.124200838,4,small_cap,392.55,383.7750000000001,stop,8.774999999999949,113,-991.574999999991,46.508371963350015,-1038.083371963341
2024-07-08,2024-07-09,NSE:DELTACORP,24.687150159999998,1,small_cap,145.77,143.445,stop,2.325000000000017,430,-999.7500000000073,65.9769796047,-1065.7269796047074
2024-07-08,2024-07-09,NSE:EVEREADY,31.981251262,1,small_cap,406.4,397.0999999999999,stop,9.300000000000068,107,-995.1000000000073,45.57790414699999,-1040.6779041470072
2024-07-08,2024-07-09,NSE:GMDCLTD,79.53899786400001,1,mid_cap,431.1,420.15,stop,10.950000000000017,91,-996.4500000000041,41.0550920325,-1037.505092032504
2024-07-08,2024-07-09,NSE:HPL,24.25545288,1,small_cap,480.15,471.9,stop,8.25,121,-998.25,61.10712745829998,-1059.3571274583
2024-07-08,2024-07-09,NSE:IRCON,197.856905064,1,mid_cap,321.4,313.15,stop,8.25,121,-998.25,40.691837453299996,-1038.9418374533
2024-07-08,2024-07-09,NSE:KIRIINDUS,10.426827512,1,small_cap,360.85,356.1,eod,7.274999999999949,137,-650.75,52.1242573429,-702.8742573429
2024-07-08,2024-07-09,NSE:MIDHANI,69.30419334,1,mid_cap,522.5,521.95,eod,13.425000000000068,74,-40.699999999996635,41.0675207558,-81.76752075579662
2024-07-08,2024-07-09,NSE:NFL,84.35148328600002,2,small_cap,155.36,154.8,eod,4.784999999999997,208,-116.48000000000047,34.269931271679994,-150.74993127168045
2024-07-08,2024-07-09,NSE:PLATIND,24.518228825,3,small_cap,237.9,234.99,stop,2.9099999999999966,343,-998.1299999999989,75.86568420562,-1073.9956842056188
2024-07-08,2024-07-09,NSE:RAILTEL,99.88329234300001,1,mid_cap,520.85,506.975,stop,13.875,72,-999.0,39.21596078040001,-1038.2159607804
2024-07-08,2024-07-09,NSE:RCF,147.072001128,2,mid_cap,231.45,231.86,eod,5.670000000000002,176,72.1600000000044,43.34014323936001,28.81985676064439
2024-07-08,2024-07-09,NSE:RVNL,614.563381152,1,large_cap,588.0,562.2750000000001,stop,25.724999999999966,38,-977.5499999999965,23.1204648927,-1000.6704648926966
2024-07-08,2024-07-09,NSE:STANLEY,15.907295388,1,small_cap,543.55,540.8,eod,13.724999999999966,72,-198.0,41.4667869192,-239.4667869192
2024-07-09,2024-07-10,NSE:BAJAJHCARE,34.940750243000004,3,small_cap,403.9,396.4,stop,7.5,133,-997.5,56.45307649939999,-1053.9530764994
2024-07-09,2024-07-10,NSE:BAJAJHIND,32.21730792,1,small_cap,42.6,41.94,stop,0.6600000000000072,1515,-999.9000000000055,67.9514818086,-1067.8514818086055
2024-07-09,2024-07-10,NSE:DLINKINDIA,35.476784564999996,2,small_cap,590.9,636.3,eod,14.174999999999898,70,3177.999999999998,45.999481024,3132.000518975998
2024-07-09,2024-07-10,NSE:JUBLINGREA,66.60996790799999,1,mid_cap,581.1,573.075,stop,8.025000000000034,124,-995.0999999999972,72.4804776862,-1067.5804776861971
2024-07-09,2024-07-10,NSE:KELLTONTEC,59.288352165999996,5,small_cap,27.64,27.25,stop,0.39000000000000234,2564,-999.9600000000014,72.05776293176001,-1072.0177629317614
2024-07-09,2024-07-10,NSE:KRBL,41.143556376,1,mid_cap,330.15,326.62499999999994,stop,3.525000000000034,283,-997.5750000000096,80.06424540894999,-1077.6392454089596
2024-07-09,2024-07-10,NSE:NFL,115.71876316,2,small_cap,147.7,145.85499999999996,stop,1.8450000000000273,542,-999.9900000000148,75.31650383485999,-1075.3065038348748
2024-07-09,2024-07-10,NSE:OPTIEMUS,17.814278244,1,mid_cap,410.0,399.04999999999995,stop,10.950000000000017,91,-996.4500000000041,39.01438671129999,-1035.464386711304
2024-07-09,2024-07-10,NSE:PLATIND,14.562174424,2,small_cap,237.81,235.15499999999997,stop,2.6550000000000153,376,-998.2800000000111,78.63915682503999,-1076.919156825051
2024-07-09,2024-07-10,NSE:RAMASTEEL,17.133016133,2,small_cap,10.81,10.705,stop,0.10500000000000043,9523,-999.915000000004,83.43825367707001,-1083.353253677074
2024-07-09,2024-07-10,NSE:RCF,161.295406826,2,mid_cap,223.4,218.97500000000002,stop,4.424999999999983,225,-995.6249999999961,52.78364533124999,-1048.4086453312461
2024-07-09,2024-07-10,NSE:RVNL,577.866987782,1,large_cap,577.25,605.8,eod,22.724999999999966,44,1256.199999999998,27.800096205199996,1228.399903794798
2024-07-09,2024-07-10,NSE:VIJAYA,140.94,1,mid_cap,833.75,817.9250000000001,stop,15.824999999999932,63,-996.9749999999957,55.18606306815,-1052.1610630681457
2024-07-10,2024-07-11,NSE:BANSALWIRE,121.767723675,2,mid_cap,346.25,364.0,eod,6.224999999999966,160,2840.0,60.70137783999999,2779.29862216
2024-07-10,2024-07-11,NSE:DELTACORP,55.22627788199999,2,small_cap,144.89,143.48,stop,1.4099999999999966,709,-999.6899999999976,83.36145896798,-1083.0514589679776
2024-07-10,2024-07-11,NSE:DLINKINDIA,125.501712194,5,small_cap,637.75,647.7,eod,24.599999999999966,40,398.0000000000018,27.367613708000004,370.6323862920018
2024-07-10,2024-07-11,NSE:KELLTONTEC,14.436329916,2,small_cap,28.84,27.85,stop,0.9900000000000002,1010,-999.8999999999984,30.3166712014,-1030.2166712013984
2024-07-10,2024-07-11,NSE:RVNL,696.901570525,1,large_cap,613.4,630.5,eod,11.625,86,1470.600000000002,57.009135412400006,1413.590864587602
2024-07-10,2024-07-11,NSE:TALBROAUTO,21.328080649,1,small_cap,389.45,379.17500000000007,stop,10.274999999999949,97,-996.6749999999922,39.510203614750004,-1036.1852036147422
2024-07-11,2024-07-12,NSE:ATULAUTO,24.019508863,2,small_cap,777.15,762.45,stop,14.699999999999932,68,-999.5999999999954,55.5244260768,-1055.1244260767953
2024-07-11,2024-07-12,NSE:BAJAJHIND,69.194243317,2,small_cap,43.98,43.28999999999999,stop,0.6900000000000013,1449,-999.810000000007,67.08855744738,-1066.898557447387
2024-07-11,2024-07-12,NSE:DLINKINDIA,56.45680290800001,3,small_cap,628.8,619.0,eod,19.275000000000034,51,-499.7999999999977,33.76253074679999,-533.5625307467976
2024-07-11,2024-07-12,NSE:ENGINERSIN,148.498381422,1,mid_cap,293.15,287.3,stop,5.849999999999966,170,-994.4999999999942,52.327889158999994,-1046.8278891589941
2024-07-11,2024-07-12,NSE:GODREJAGRO,165.85660539,2,mid_cap,812.55,825.2,eod,10.274999999999864,97,1227.0500000000088,75.5180031205,1151.5319968795088
2024-07-11,2024-07-12,NSE:GOKEX,411.35,1,mid_cap,953.05,940.675,stop,12.375,80,-990.0,73.96775418799999,-1063.967754188
2024-07-11,2024-07-12,NSE:HINDOILEXP,17.3522052,1,small_cap,228.78,232.9,eod,3.945000000000036,253,1042.360000000001,62.18555868624,980.174441313761
2024-07-11,2024-07-12,NSE:HPL,47.168488833000005,2,small_cap,658.4,634.0,eod,40.94999999999993,24,-585.5999999999995,16.4185227456,-602.0185227455995
2024-07-11,2024-07-12,NSE:NAVKARCORP,11.346499792,1,small_cap,124.63,123.31,stop,1.3199999999999932,757,-999.2399999999948,80.38751863547998,-1079.6275186354746
2024-07-11,2024-07-12,NSE:SCI,212.93213081300001,2,mid_cap,377.1,357.225,stop,19.875,50,-993.75,19.401923047500006,-1013.1519230475
2024-07-11,2024-07-12,NSE:SCILAL,69.427872427,3,small_cap,107.36,104.58500000000001,stop,2.7749999999999915,360,-998.9999999999969,40.436494081199996,-1039.436494081197
2024-07-12,2024-07-15,NSE:ENGINERSIN,87.00023220199999,1,mid_cap,283.85,282.35,eod,6.675000000000068,149,-223.5,44.8068445028,-268.3068445028
2024-07-12,2024-07-15,NSE:HINDOILEXP,20.08929945,1,small_cap,236.61,231.26,eod,6.555000000000007,152,-813.2000000000035,37.70214463344,-850.9021446334434
2024-07-12,2024-07-15,NSE:HPL,126.58602927999999,4,small_cap,605.1,599.65,eod,25.125,39,-212.55000000000177,24.9448632615,-237.49486326150176
2024-07-12,2024-07-15,NSE:IFCI,197.195433628,2,mid_cap,75.94,74.75,eod,4.170000000000002,239,-284.40999999999946,19.107254163459995,-303.5172541634594
2024-07-12,2024-07-15,NSE:IRCON,224.11862757000003,1,mid_cap,347.0,335.25,eod,15.300000000000068,65,-763.75,23.481850827499997,-787.2318508275
2024-07-12,2024-07-15,NSE:IREDA,473.458116417,1,large_cap,298.61,289.865,stop,8.744999999999976,114,-996.9300000000005,35.5403203269,-1032.4703203269005
2024-07-12,2024-07-15,NSE:KELLTONTEC,19.343938259999998,2,small_cap,34.28,35.77,eod,1.8449999999999953,542,807.5800000000011,20.264778542599995,787.3152214574011
2024-07-12,2024-07-15,NSE:MTNL,56.7332156,5,small_cap,46.9,48.68,eod,0.9449999999999932,1058,1883.2400000000011,53.944865437839994,1829.2951345621611
2024-07-12,2024-07-15,NSE:MUKKA,12.179749486,2,small_cap,41.51,47.14,eod,1.3199999999999932,757,4261.910000000002,36.13043051830001,4225.779569481701
2024-07-12,2024-07-15,NSE:NFL,40.216263672,1,small_cap,153.49,155.19,eod,3.6599999999999966,273,464.0999999999969,44.83244331384001,419.26755668615687
2024-07-12,2024-07-15,NSE:RAILTEL,879.8833281799999,6,mid_cap,598.0,575.5,stop,22.5,44,-990.0,27.329717403999997,-1017.329717404
2024-07-12,2024-07-15,NSE:RCF,72.534010822,1,mid_cap,228.47,233.0,eod,7.109999999999971,140,634.2000000000002,34.4016717548,599.7983282452002
2024-07-12,2024-07-15,NSE:RITES,108.41237688,1,mid_cap,391.15,381.025,stop,10.125,98,-992.25,40.10401844889999,-1032.3540184489
2024-07-12,2024-07-15,NSE:SCI,277.901464645,2,mid_cap,336.75,328.65,eod,13.725000000000051,72,-583.2000000000016,25.394871772799995,-608.5948717728016
2024-07-12,2024-07-15,NSE:SCILAL,24.604421948,1,small_cap,98.41,99.85,eod,2.2349999999999923,447,643.6799999999989,47.16518424131999,596.5148157586789
2024-07-15,2024-07-16,NSE:GEOJITFSL,20.45416105,1,small_cap,111.1,106.255,stop,4.845000000000006,206,-998.0699999999997,23.68398503278,-1021.7539850327797
2024-07-15,2024-07-16,NSE:HARIOMPIPE,10.869552736,1,small_cap,702.8,697.175,stop,5.625,177,-995.625,91.05090302845,-1086.67590302845
2024-07-15,2024-07-16,NSE:HITECH,11.13799104,1,small_cap,148.85,145.39999999999998,stop,3.450000000000017,289,-997.050000000005,45.080160779499984,-1042.1301607795049
2024-07-15,2024-07-16,NSE:IFCI,218.049164444,2,mid_cap,76.3,74.61999999999999,stop,1.6800000000000068,595,-999.600000000004,47.6089211444,-1047.208921144404
2024-07-15,2024-07-16,NSE:JKTYRE,76.73275699199999,1,mid_cap,484.85,480.575,stop,4.275000000000034,233,-996.075000000008,86.99685144915,-1083.071851449158
2024-07-15,2024-07-16,NSE:KELLTONTEC,43.735405412,4,small_cap,33.78,32.78,eod,1.485000000000003,673,-673.0,23.730238001280004,-696.73023800128
2024-07-15,2024-07-16,NSE:MTNL,104.228013051,5,small_cap,51.42,50.44500000000001,stop,0.9749999999999979,1025,-999.3749999999942,55.375032744749994,-1054.7500327447442
2024-07-15,2024-07-16,NSE:MUKKA,27.751813841000004,3,small_cap,53.8,50.93499999999999,stop,2.8650000000000055,349,-999.8850000000032,19.31423843609,-1019.1992384360932
2024-07-15,2024-07-16,NSE:PGIL,17.7344255,1,mid_cap,792.3,827.9,eod,31.949999999999932,31,1103.6000000000008,26.811900037199997,1076.7880999628007
2024-07-15,2024-07-16,NSE:PLATIND,10.54909198,1,small_cap,265.1,257.735,stop,7.3650000000000375,135,-994.2750000000012,37.398713311349994,-1031.6737133113513
2024-07-16,2024-07-18,NSE:MTNL,108.26905038,5,small_cap,56.1,64.08,eod,2.504999999999992,399,3184.0199999999986,25.83212705892,3158.1878729410787
2024-07-16,2024-07-18,NSE:MUKKA,73.18871064700001,5,small_cap,51.1,51.93,eod,2.444999999999993,408,338.6399999999993,22.375560553440003,316.2644394465593
2024-07-16,2024-07-18,NSE:NOCIL,31.642127532,1,small_cap,311.8,309.5,eod,7.649999999999949,130,-299.0000000000015,42.88824121399999,-341.8882412140015
2024-07-16,2024-07-18,NSE:PARAGMILK,13.632561313,1,small_cap,203.97,202.5,eod,4.3650000000000375,229,-336.62999999999977,49.42710737177999,-386.05710737177975
2024-07-16,2024-07-18,NSE:SUNTECK,64.87678880700001,1,mid_cap,617.05,614.6,eod,8.175000000000068,122,-298.8999999999917,73.8243771878,-372.7243771877917
2024-07-16,2024-07-18,NSE:VASCONEQ,13.190833608,1,small_cap,78.9,76.215,stop,2.6850000000000094,372,-998.8200000000008,30.55373330868,-1029.3737333086808
2024-07-18,2024-07-19,NSE:BIRLAMONEY,21.383884503,3,small_cap,183.53,176.80999999999997,stop,6.720000000000027,148,-994.560000000004,28.230650429919997,-1022.7906504299241
2024-07-18,2024-07-19,NSE:HINDOILEXP,16.795158402000002,1,small_cap,244.16,239.465,stop,4.694999999999993,212,-995.3399999999986,54.374772670999995,-1049.7147726709986
2024-07-18,2024-07-19,NSE:INDIACEM,359.94290175,3,mid_cap,339.75,347.05,eod,5.25,190,1387.0000000000023,69.496801752,1317.5031982480023
2024-07-18,2024-07-19,NSE:KECL,17.992243743,2,small_cap,244.08,236.025,stop,8.055000000000007,124,-998.8200000000008,31.526333826119995,-1030.3463338261208
2024-07-18,2024-07-19,NSE:MTNL,245.88734271099997,13,small_cap,68.99,70.48,eod,1.9949999999999974,501,746.4900000000046,37.21382650482,709.2761734951846
2024-07-18,2024-07-19,NSE:ONMOBILE,21.542251357999998,3,small_cap,85.0,82.975,stop,2.025000000000013,493,-998.3250000000028,43.89680521505,-1042.2218052150529
2024-07-18,2024-07-19,NSE:QUICKHEAL,19.301180800000004,1,small_cap,619.35,599.7750000000001,stop,19.574999999999932,51,-998.3249999999965,32.93055157725001,-1031.2555515772465
2024-07-18,2024-07-19,NSE:RATNAVEER,28.424564213,4,small_cap,190.3,186.44500000000002,stop,3.8549999999999898,259,-998.4449999999973,51.74315039873,-1050.1881503987274
2024-07-19,2024-07-22,NSE:INDIACEM,47.360977211999995,1,mid_cap,345.0,348.7,eod,9.375,106,392.1999999999988,39.118594273199996,353.0814057267988
2024-07-19,2024-07-22,NSE:MTNL,310.50748763,17,small_cap,73.11,76.25,eod,2.9849999999999923,335,1051.9,26.7049270536,1025.1950729464002
2024-07-19,2024-07-22,NSE:NAVKARCORP,35.647448757999996,2,small_cap,135.8,137.26,eod,3.989999999999995,250,364.9999999999949,36.316580589999994,328.6834194099949
2024-07-19,2024-07-22,NSE:RAILTEL,171.195402851,2,mid_cap,526.45,523.6,eod,28.800000000000068,34,-96.90000000000077,18.961438590200004,-115.86143859020078
2024-07-22,2024-07-23,NSE:AWHCL,43.804034994,3,small_cap,665.65,653.65,stop,12.0,83,-996.0,58.08040667139999,-1054.0804066714
2024-07-22,2024-07-23,NSE:BCLIND,10.194796584,1,small_cap,64.7,63.44,stop,1.2600000000000051,793,-999.180000000004,53.888921518119986,-1053.068921518124
2024-07-22,2024-07-23,NSE:CANFINHOME,82.794,1,mid_cap,851.75,844.7,stop,7.049999999999898,141,-994.0499999999936,89.52607212670002,-1083.5760721266936
2024-07-22,2024-07-23,NSE:MTNL,103.088027784,6,small_cap,83.64,81.345,stop,2.2950000000000017,435,-998.3250000000007,38.028382475849995,-1036.3533824758508
2024-07-22,2024-07-23,NSE:NAVKARCORP,13.279321385000001,1,small_cap,134.19,132.85499999999996,stop,1.3350000000000222,749,-999.9150000000272,82.57417291722997,-1082.4891729172573
2024-07-22,2024-07-23,NSE:NFL,179.70147486300002,3,small_cap,160.5,157.56,stop,2.940000000000012,340,-999.5999999999992,57.356501402400006,-1056.9565014023992
2024-07-22,2024-07-23,NSE:NITINSPIN,18.920127018000002,1,small_cap,421.2,414.6,stop,6.599999999999966,151,-996.5999999999949,66.9568933548,-1063.556893354795
2024-07-22,2024-07-23,NSE:RCF,191.801294762,2,mid_cap,235.47,230.88,stop,4.590000000000003,217,-996.0300000000008,53.667634517699994,-1049.6976345177009
2024-07-23,2024-07-24,NSE:AWHCL,14.570243835,1,small_cap,711.5,786.45,eod,15.900000000000034,62,4646.900000000003,49.86437529740001,4597.035624702603
2024-07-23,2024-07-24,NSE:BORORENEW,73.643310577,2,mid_cap,556.6,558.9,eod,14.025000000000034,71,163.29999999999677,42.10558390299999,121.19441609699678
2024-07-23,2024-07-24,NSE:MTNL,239.71736879000002,10,small_cap,88.06,88.06,eod,0.4403,2271,0.0,118.15681525912001,-118.15681525912001
2024-07-23,2024-07-24,NSE:NFL,122.01363586500001,2,small_cap,151.69,148.615,stop,3.0749999999999744,325,-999.3749999999964,51.75482936975,-1051.1298293697464
2024-07-23,2024-07-24,NSE:RAILTEL,88.28197938000001,1,mid_cap,517.15,505.0,eod,34.349999999999966,29,-352.34999999999934,15.713364144099996,-368.06336414409935
2024-07-23,2024-07-24,NSE:RCF,74.29425847200001,1,mid_cap,220.08,216.15,stop,3.930000000000007,254,-998.2200000000017,58.77126660251999,-1056.9912666025218
2024-07-24,2024-07-25,NSE:APEX,62.589755053999994,7,small_cap,317.92,305.26,stop,12.659999999999997,78,-987.480000000002,25.721981304240003,-1013.2019813042419
2024-07-24,2024-07-25,NSE:ARIHANTCAP,25.290275559999998,4,small_cap,82.5,80.41499999999999,stop,2.085000000000001,479,-998.7150000000038,41.35909141671001,-1040.0740914167138
2024-07-24,2024-07-25,NSE:AVANTIFEED,340.833368575,4,mid_cap,736.55,713.675,stop,22.875,43,-983.625,33.030106703049995,-1016.65510670305
2024-07-24,2024-07-25,NSE:AWHCL,96.61001634000002,4,small_cap,825.2,807.9,eod,30.375,32,-553.6000000000022,27.709956435200002,-581.3099564352021
