T0_signal_date,symbol,cap_segment,side,side_total_cr,total_qty,t0_volume,vol_ratio_pct,client_names,entry_hhmm,entry_ts,entry_price,hard_sl,stop_distance,t1_target,t2_target,hit_t1,t1_exit_price,t1_exit_ts,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2024-05-22,NSE:GRANULES,mid_cap,SHORT,303.81,7500000,4025300,186.32151640871487,KRISHNA PRASAD CHIGURUPATI,15:00,2024-05-22 15:00:00,426.0,428.12999999999994,2.1299999999999386,424.722,423.87,False,,,2024-05-22 15:20:00,428.12999999999994,stop,469,-998.9699999999712,118.15664529982,-1117.126645299791
2024-12-20,NSE:GRANULES,mid_cap,SHORT,190.72639999999998,3200000,3931490,81.39407705475531,DENDANA INVEST MAURITIUS LTD / FIDELITY FUNDS.- INDIA FOCUS FUND / FIDELITY INDIA FUND,15:00,2024-12-20 15:00:00,592.0,594.9599999999999,2.9599999999999227,590.224,589.04,True,590.224,2024-12-20 15:05:00,2024-12-20 15:20:00,591.1146350148368,breakeven_trail,337,298.3679999999922,165.16630145459203,133.20169854540018
2023-05-29,NSE:GRAVITA,mid_cap,SHORT,180.8,3200000,561680,569.7194131890044,RAJAT AGRAWAL,15:00,2023-05-29 15:00:00,579.2,582.096,2.895999999999958,577.4624,576.3040000000001,True,577.4624,2023-05-29 15:10:00,2023-05-29 15:15:00,576.8815211594203,t2,345,799.8752000000002,165.2460367002688,634.6291632997313
2024-05-03,NSE:GRAVITA,mid_cap,SHORT,70.08,750000,172812,433.99763905284357,RAJAT AGRAWAL,15:00,2024-05-03 15:00:00,949.0,953.7449999999999,4.744999999999891,946.153,944.255,False,,,2024-05-03 15:25:00,947.8,time_stop,210,252.00000000000955,117.89349716800001,134.10650283200954
2024-03-05,NSE:HATSUN,mid_cap,SHORT,11.3138,100162,7918,1264.9911593836828,MALABAR VALUE FUND   - AIF,15:00,2024-03-05 15:00:00,1121.8,1127.4089999999999,5.608999999999924,1118.4346,1116.191,False,,,2024-03-05 15:25:00,1127.0,time_stop,178,-925.6000000000081,118.11139307839998,-1043.711393078408
2023-06-01,NSE:HCG,mid_cap,SHORT,114.4,3575000,831009,430.1999135990104,B S AJAIKUMAR,15:00,2023-06-01 15:00:00,320.5,322.10249999999996,1.6024999999999636,319.5385,318.8975,False,,,2023-06-01 15:10:00,322.10249999999996,stop,624,-999.9599999999773,118.22696480776,-1118.1869648077372
2023-03-15,NSE:HIKAL,small_cap,SHORT,18.2472,614385,2196068,27.976592710243946,CYBAGE SOFTWARE PRIVATE LIMITED,15:00,2023-03-15 15:00:00,286.0,287.42999999999995,1.42999999999995,285.142,284.57,False,,,2023-03-15 15:05:00,287.42999999999995,stop,699,-999.569999999965,118.19926318342002,-1117.769263183385
2024-06-26,NSE:HNDFDS,mid_cap,SHORT,638.4021,12717173,3588276,354.40899752415925,INFINITY CONSUMER HOLDINGS / JWALAMUKHI INVESTMENT HOLDINGS / KONARK TRUST / SIXTH SENSE INDIA OPPORTUNITIES 11 / WESTBRIDGE AIF I,15:00,2024-06-26 15:00:00,536.7,539.3835,2.683499999999981,535.0899000000001,534.0165000000001,False,,,2024-06-26 15:05:00,539.3835,stop,372,-998.2619999999929,118.10635619717203,-1116.368356197165
2024-08-28,NSE:HNDFDS,mid_cap,SHORT,14.5811,255540,99309,257.3180678488355,INFINITY HOLDINGS,15:00,2024-08-28 15:00:00,581.5,584.4074999999999,2.9074999999999136,579.7555,578.5925,True,579.7555,2024-08-28 15:05:00,2024-08-28 15:10:00,580.6302930029154,breakeven_trail,343,298.3095000000028,165.148742203843,133.1607577961598
2023-06-26,NSE:INDNIPPON,small_cap,SHORT,61.9676,1414786,72583,1949.1974704820689,MAHLE ELECTRIC DRIVES JAPAN CORPORATION,15:00,2023-06-26 15:00:00,442.85,445.06424999999996,2.214249999999936,441.52145,440.63575000000003,True,441.52145,2023-06-26 15:15:00,2023-06-26 15:20:00,442.1871978935699,breakeven_trail,451,298.9237500000016,165.2448016299075,133.67894837009408
2023-12-19,NSE:JINDALSAW,mid_cap,SHORT,96.97659999999999,2260000,2708414,83.44366850858104,ALBULA INVESTMENT FUND LTD / CRESTA FUND LTD,15:00,2023-12-19 15:00:00,220.05,221.15025,1.1002499999999884,219.38985000000002,218.94975000000002,True,219.38985000000002,2023-12-19 15:05:00,2023-12-19 15:10:00,219.16980000000004,t2,908,799.2215999999889,165.2394812536304,633.9821187463585
2024-01-17,NSE:JINDALSAW,mid_cap,SHORT,93.42,1800000,7777638,23.14327306053586,CRESTA FUND LTD,15:00,2024-01-17 15:00:00,259.75,261.04875,1.298749999999984,258.97075,258.45125,False,,,2024-01-17 15:15:00,261.04875,stop,769,-998.7387499999877,118.1402196571825,-1116.8789696571703
2024-02-20,NSE:JINDALSAW,mid_cap,SHORT,122.435,2350000,3810224,61.6761639210713,ERISKA INVESTMENT FUND LTD,15:00,2024-02-20 15:00:00,269.35,270.69675,1.346749999999986,268.54195000000004,268.00325000000004,True,268.54195000000004,2024-02-20 15:10:00,2024-02-20 15:15:00,268.94597500000003,breakeven_trail,742,299.78654999999264,165.2917028402107,134.49484715978195
2024-05-10,NSE:JINDALSAW,mid_cap,SHORT,21.7875,415000,2101028,19.752235572300798,CRESTA FUND LTD,15:00,2024-05-10 15:00:00,266.75,268.08374999999995,1.3337499999999523,265.94975,265.41625,True,265.94975,2024-05-10 15:10:00,2024-05-10 15:20:00,265.68264385847795,t2,749,799.4497500000055,165.2360419391515,634.213708060854
2024-05-16,NSE:JINDALSAW,mid_cap,SHORT,108.29,2000000,2448046,81.69781123393923,CRESTA FUND LTD,15:00,2024-05-16 15:00:00,270.0,271.34999999999997,1.349999999999966,269.19,268.65,True,269.19,2024-05-16 15:05:00,2024-05-16 15:10:00,269.59499999999997,breakeven_trail,740,299.70000000000084,165.27123602179998,134.42876397820086
2024-08-29,NSE:JLHL,mid_cap,SHORT,26.2,200000,18414,1086.130118388183,BRINDHA RAGHAVAN / RAGHAVAN  VADAPATRA SAYEE,15:00,2024-08-29 15:00:00,1320.1,1326.7004999999997,6.6004999999997835,1316.1397,1313.4995,False,,,2024-08-29 15:10:00,1326.7004999999997,stop,151,-996.6754999999673,117.993667409953,-1114.6691674099204
2023-01-31,NSE:JTLIND,small_cap,SHORT,16.25,500000,636468,78.55854497005348,MOHINDER PAL,15:00,2023-01-31 15:00:00,83.95,84.36975,0.4197499999999934,83.69815,83.53025000000001,True,83.69815,2023-01-31 15:20:00,2023-01-31 15:25:00,83.824075,breakeven_trail,2382,299.95335000000546,165.3311466912899,134.62220330871557
2024-08-05,NSE:JUBLPHARMA,mid_cap,SHORT,119.5655,1405000,906404,155.00814206468638,EAST BRIDGE CAPITAL MASTER FUND LIMITED,15:00,2024-08-05 15:00:00,845.6,849.828,4.227999999999952,843.0632,841.3720000000001,True,843.0632,2024-08-05 15:15:00,2024-08-05 15:20:00,844.3316000000001,breakeven_trail,236,299.3423999999966,165.1866729453856,134.155727054611
2024-02-28,NSE:KAMDHENU,small_cap,SHORT,29.07,500000,9115050,5.485433431522592,THREE DEE EXIM PRIVATE LIMITED,15:00,2024-02-28 15:00:00,62.5,62.81249999999999,0.3124999999999929,62.3125,62.1875,False,,,2024-02-28 15:25:00,62.55,time_stop,3200,-159.9999999999909,118.17318496000001,-278.1731849599909
2023-10-19,NSE:KIRIINDUS,small_cap,SHORT,30.818,1140350,170528,668.7171608181648,APMS INVESTMENT FUND LTD,15:00,2023-10-19 15:00:00,274.6,275.973,1.3729999999999905,273.7762,273.22700000000003,True,273.7762,2023-10-19 15:10:00,2023-10-19 15:15:00,273.50160000000005,t2,728,799.6351999999986,165.27614093530883,634.3590590646897
2024-08-21,NSE:KIRIINDUS,small_cap,SHORT,153.2057,4098052,987918,414.8170192262921,LOTUS GLOBAL INVESTMENTS LIMITED,15:00,2024-08-21 15:00:00,365.3,367.12649999999996,1.8264999999999532,364.2041,363.4735,True,364.2041,2024-08-21 15:25:00,2024-08-21 15:25:00,363.8381321755027,t2,547,799.6417000000106,165.2443138607698,634.3973861392408
2023-03-08,NSE:KIRLOSENG,mid_cap,SHORT,825.0602,25622987,7618815,336.31197239990735,AMBAR GAUTAM KULKARNI / JYOTSNA GAUTAM KULKARNI / NIHAL GAUTAM KULKARNI,15:00,2023-03-08 15:00:00,390.05,392.00025,1.9502499999999827,388.87985000000003,388.09975000000003,False,,,2023-03-08 15:25:00,390.05,time_stop,512,0.0,118.05794334720001,-118.05794334720001
2024-09-03,NSE:KPIGREEN,mid_cap,SHORT,13.9335,157157,639608,24.570830883916397,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,15:00,2024-09-03 15:00:00,592.7,595.6635,2.9634999999999536,590.9219,589.7365000000001,True,590.9219,2024-09-03 15:20:00,2024-09-03 15:25:00,591.8135881305639,breakeven_trail,337,298.72079999999914,165.24997782455517,133.47082217544397
2023-10-03,NSE:KRSNAA,small_cap,SHORT,10.125,150000,263104,57.011675991243,MEDIMAZE SOLUTIONS PRIVATE LIMITED,15:00,2023-10-03 15:00:00,681.5,684.9074999999999,3.4074999999999136,679.4555,678.0925,True,679.4555,2023-10-03 15:15:00,2023-10-03 15:20:00,680.4812389078498,breakeven_trail,293,298.49699999999575,165.22856226521802,133.26843773477773
2023-06-23,NSE:LANDMARK,small_cap,SHORT,330.0768,5016364,2663469,188.33949259405685,SANJAY KARSANDAS THAKKER (HUF) / TPG GROWTH II SF PTE LTD,15:00,2023-06-23 15:00:00,714.2,717.771,3.5709999999999127,712.0574,710.629,True,712.0574,2023-06-23 15:10:00,2023-06-23 15:10:00,711.3432,t2,280,799.9040000000059,165.299966182976,634.6040338170299
2023-12-26,NSE:LUMAXTECH,mid_cap,SHORT,108.5147,2811262,147147,1910.5126166350653,ASIA INVESTMENT CORPORATION MAURITIUS LTD,15:00,2023-12-26 15:00:00,388.55,390.49274999999994,1.9427499999999327,387.38435,386.60725,False,,,2023-12-26 15:25:00,389.3,time_stop,514,-385.5,118.08715714939999,-503.5871571494
2024-05-27,NSE:LUMAXTECH,mid_cap,SHORT,28.9668,606000,278514,217.5833171761563,ALBULA INVESTMENT FUND LTD,15:00,2024-05-27 15:00:00,494.3,496.77149999999995,2.471499999999935,492.8171,491.8285,True,492.8171,2024-05-27 15:15:00,2024-05-27 15:20:00,492.32280000000003,t2,404,798.7888000000042,165.2011197685472,633.587680231457
2024-12-16,NSE:MANGLMCEM,small_cap,SHORT,41.715,450000,207209,217.17203403327073,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,15:00,2024-12-16 15:00:00,945.95,950.6797499999999,4.729749999999854,943.11215,941.2202500000001,True,943.11215,2024-12-16 15:05:00,2024-12-16 15:15:00,944.5377997630333,breakeven_trail,211,297.9742500000003,165.1987755531045,132.77547444689583
2024-04-23,NSE:MANYAVAR,mid_cap,SHORT,34.5773,370643,116428,318.3452434122376,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,15:00,2024-04-23 15:00:00,922.35,926.9617499999999,4.611749999999915,919.58295,917.73825,False,,,2024-04-23 15:20:00,926.9617499999999,stop,216,-996.1379999999817,117.95548888922804,-1114.0934888892098
2024-09-03,NSE:MEDIASSIST,small_cap,SHORT,611.1041,9990258,1950906,512.0830014362558,BESSEMER INDIA CAPITAL HOLDINGS II LIMITED / NOVO HOLDINGS A/S,15:00,2024-09-03 15:00:00,621.85,624.95925,3.1092499999999745,619.98445,618.74075,True,619.98445,2024-09-03 15:10:00,2024-09-03 15:10:00,619.3606627725857,t2,321,799.0772499999935,165.1715267450865,633.9057232549069
2024-11-18,NSE:MEDPLUS,mid_cap,SHORT,552.5508,7893583,1857334,424.99534278702697,PI OPPORTUNITIES FUND - I / SBI MUTUAL FUND,15:00,2024-11-18 15:00:00,721.25,724.8562499999999,3.606249999999932,719.08625,717.64375,True,719.08625,2024-11-18 15:05:00,2024-11-18 15:05:00,718.3623962093862,t2,277,799.8662500000132,165.23264315055252,634.6336068494606
2024-04-09,NSE:MGL,mid_cap,SHORT,19.7432,133121,298572,44.58589552938655,STICHTING CUST ROBECO INST RE:CALYP,15:00,2024-04-09 15:00:00,1459.7,1466.9985,7.298499999999876,1455.3209,1452.4015,True,1455.3209,2024-04-09 15:15:00,2024-04-09 15:25:00,1453.8505452554746,t2,137,801.3753000000145,165.30089596332823,636.0744040366862
2023-05-12,NSE:NAZARA,mid_cap,SHORT,33.836600000000004,593624,1078552,55.03897818556731,ANSHU DHANUKA / ANUPAM DHANUKA,15:00,2023-05-12 15:00:00,140.9,141.6045,0.7044999999999959,140.4773,140.1955,True,140.4773,2023-05-12 15:20:00,2023-05-12 15:20:00,140.33630070472162,t2,1419,799.8892999999913,165.2861649870442,634.6031350129471
2023-09-28,NSE:NCLIND,small_cap,SHORT,94.5929,4204133,798967,526.1960756827253,ASHVEN DATLA / SHILPA  DATLA,15:00,2023-09-28 15:00:00,229.15,230.29574999999997,1.145749999999964,228.46255,228.00425,True,228.46255,2023-09-28 15:05:00,2023-09-28 15:10:00,228.806275,breakeven_trail,872,299.7282000000055,165.2779045865508,134.45029541345468
2024-08-22,NSE:NIITLTD,small_cap,SHORT,41.749,3538051,915737,386.36104034236905,HORNBILL ORCHID INDIA FUND,15:00,2024-08-22 15:00:00,119.01,119.60504999999999,0.5950499999999863,118.65297000000001,118.41495,False,,,2024-08-22 15:25:00,118.99,time_stop,1680,33.60000000001719,118.13771104000001,-84.53771103998282
2024-09-17,NSE:NUVOCO,mid_cap,SHORT,158.4,4500000,10123755,44.44991013709834,KOTAK SPECIAL SITUATIONS FUND,15:00,2024-09-17 15:00:00,367.75,369.58874999999995,1.8387499999999477,366.64675,365.91125,True,366.64675,2024-09-17 15:15:00,2024-09-17 15:15:00,366.2783227440147,t2,543,799.120750000002,165.1979218257255,633.9228281742764
