T0_signal_date,T1_entry_date,symbol,cap_segment,t0_pct_change,t0_vol_ratio_20d,t0_close,t1_open,t1_high,gap_pct,entry_price,hard_sl,t1_target,t2_target,exit_price,exit_reason,stop_distance,qty,realized_pnl,fee,net_pnl
2024-05-15,2024-05-16,NSE:KAMATHOTEL,small_cap,4.930394431554519,2.0868029603008322,271.35,276.95,280.9,2.063755297586134,275.55,282.30449999999996,276.95,271.35,277.0,eod,6.75449999999995,148,-214.59999999999832,43.433395024400006,-258.0333950243983
2024-06-13,2024-06-14,NSE:KAMATHOTEL,small_cap,4.996322853465718,1.6001332841620706,228.43,232.0,239.85,1.5628420084927486,238.39,241.04924999999997,232.0,228.43,239.85,eod,2.659249999999986,376,-548.960000000003,79.04044908543999,-628.0004490854429
2024-07-25,2024-07-26,NSE:KAMATHOTEL,small_cap,4.998798365777457,2.261946363077357,218.45,228.0,229.37,4.3717097734035315,229.37,231.6637,228.0,218.45,229.29,eod,2.293700000000001,435,34.80000000000544,82.59935864259997,-47.79935864259453
2024-07-26,2024-07-29,NSE:KAMATHOTEL,small_cap,4.8798352025635205,2.1331151066107172,229.11,234.0,237.9,2.1343459473615267,227.48,239.0895,234.0,229.11,229.11,t2_full_gap_fill,11.609499999999997,86,-140.18000000000205,20.851161436439998,-161.03116143644206
2024-04-30,2024-05-02,NSE:KAMDHENU,small_cap,4.930232558139536,2.596528495220074,56.4,57.4,57.4,1.773049645390068,55.4,57.68699999999999,57.4,56.4,56.4,t2_full_gap_fill,2.286999999999992,437,-437.0,25.914620379599995,-462.9146203796
2024-07-23,2024-07-24,NSE:KCP,small_cap,9.780595233194745,3.7337419406120147,266.69,269.67,281.79,1.1174022273051198,272.73,283.19894999999997,269.67,266.69,271.4,eod,10.46894999999995,95,126.35000000000389,27.483523444099998,98.86647655590389
2024-05-16,2024-05-17,NSE:KECL,small_cap,9.986091794158547,2.3207556843970845,197.7,203.9,217.45,3.1360647445624723,217.45,219.62449999999998,203.9,197.7,217.45,eod,2.1744999999999948,459,0.0,82.61362605460002,-82.61362605460002
2024-06-14,2024-06-18,NSE:KECL,small_cap,9.582205234379138,1.7167723026709745,206.42,209.4,213.4,1.4436585602170426,200.47,214.46699999999998,209.4,206.42,206.42,t2_full_gap_fill,13.996999999999986,71,-422.4499999999992,15.305419401139998,-437.7554194011392
2024-07-11,2024-07-12,NSE:KECL,small_cap,9.99707830151928,4.595505223426029,225.89,228.98,234.99,1.367922440125735,221.24,236.16494999999998,228.98,225.89,225.89,t2_full_gap_fill,14.924949999999967,67,-311.5499999999985,15.885436340259997,-327.4354363402585
2024-07-18,2024-07-19,NSE:KECL,small_cap,9.596903363587828,4.020536485614619,246.33,252.0,254.79,2.3017902813299074,235.05,256.06395,252.0,246.33,246.33,t2_full_gap_fill,21.013949999999966,47,-530.1600000000001,11.96466875316,-542.1246687531601
2024-09-16,2024-09-17,NSE:KICL,small_cap,4.999261798914034,5.375225135081049,6400.65,6630.0,6700.0,3.583229828220569,6499.05,6733.499999999999,6630.0,6400.65,6550.0,eod,234.4499999999989,4,-203.79999999999927,27.714955857200003,-231.51495585719928
2024-10-17,2024-10-18,NSE:KICL,small_cap,4.750891252467526,9.370387880531975,7110.7,7201.0,7466.2,1.2699171670862208,7244.0,7503.530999999999,7201.0,7110.7,7466.2,eod,259.53099999999904,3,-666.5999999999995,23.377939623599996,-689.9779396235995
2024-10-18,2024-10-21,NSE:KICL,small_cap,4.999507784043766,4.7045518801243995,7466.2,7839.5,7839.5,4.999866063057512,7839.5,7917.895,7839.5,7466.2,7839.5,eod,78.39500000000044,12,0.0,80.578584088,-80.578584088
2024-11-04,2024-11-05,NSE:KITEX,small_cap,5.01467710371819,4.4992438181450884,214.65,217.65,222.35,1.3976240391334827,216.35,223.46174999999997,217.65,214.65,214.65,t2_full_gap_fill,7.111749999999972,140,237.9999999999984,32.091218039999994,205.9087819599984
2024-02-06,2024-02-07,NSE:KPIGREEN,mid_cap,5.006668718580065,2.3280896369709696,511.75,532.15,537.3,3.986321446018559,531.15,539.9864999999999,532.15,511.75,511.75,t2_full_gap_fill,8.836499999999887,113,2192.1999999999975,62.866116866199995,2129.3338831337974
2024-02-29,2024-03-01,NSE:KPIGREEN,mid_cap,5.004977826047607,2.2040407469180763,580.1,588.35,609.1,1.4221685916221416,586.6,612.1455,588.35,580.1,580.1,t2_full_gap_fill,25.545499999999947,39,253.5,24.207548827800004,229.2924511722
2024-04-24,2024-04-25,NSE:KPIGREEN,mid_cap,5.001960015680118,2.4790485243230913,669.65,693.35,703.1,3.539162248936023,696.05,706.6155,693.35,669.65,703.1,eod,10.565500000000043,94,-662.7000000000064,69.8176732606,-732.5176732606064
2024-05-06,2024-05-07,NSE:KPIGREEN,mid_cap,5.005213764337846,2.0003780709072623,654.55,671.7,687.25,2.6201206936063093,684.2,691.042,671.7,654.55,687.25,eod,6.8419999999999845,146,-445.29999999999336,82.67332197019999,-527.9733219701934
2024-05-07,2024-05-08,NSE:KPIGREEN,mid_cap,4.99579864028723,1.7967703362376621,687.25,697.05,698.05,1.4259730811204019,659.85,701.5402499999999,697.05,687.25,687.25,t2_full_gap_fill,41.69024999999988,23,-630.1999999999995,16.395389519800002,-646.5953895197995
2024-12-20,2024-12-23,NSE:KPIGREEN,mid_cap,4.966139954853266,3.7806939693151924,534.75,546.05,548.55,2.1131369798971456,536.05,551.2927499999998,546.05,534.75,534.75,t2_full_gap_fill,15.242749999999887,65,84.49999999999704,36.996215412,47.503784587997046
2024-06-06,2024-06-07,NSE:LATENTVIEW,mid_cap,4.994708994708996,1.887120453256589,496.1,510.0,518.0,2.801854464825637,505.75,520.5899999999999,510.0,496.1,513.0,eod,14.839999999999918,67,-485.75,36.2183482875,-521.9683482875
2024-04-26,2024-04-29,NSE:LEMONTREE,mid_cap,4.558610709117228,4.578574528768698,144.5,146.5,150.95,1.384083044982698,148.75,151.70474999999996,146.5,144.5,149.6,eod,2.9547499999999616,338,-287.2999999999981,53.55660027379999,-340.85660027379805
2024-08-19,2024-08-20,NSE:MAITHANALL,small_cap,5.569473887068788,1.6100918056731934,1095.6,1110.0,1122.0,1.314348302300128,1107.0,1127.61,1110.0,1095.6,1106.0,eod,20.6099999999999,48,48.0,56.45335094399999,-8.453350943999993
2024-02-16,2024-02-19,NSE:MALLCOM,small_cap,4.862356291530423,1.5477368782285157,994.2,1009.05,1034.0,1.4936632468316224,1020.95,1039.1699999999998,1009.05,994.2,994.2,t2_full_gap_fill,18.2199999999998,54,1444.5,57.98548624860001,1386.5145137514
2024-11-08,2024-11-11,NSE:MALLCOM,small_cap,4.9507297416274465,1.6218819610282755,1549.65,1620.0,1620.0,4.539734778821014,1566.05,1628.1,1620.0,1549.65,1549.65,t2_full_gap_fill,62.049999999999955,16,262.3999999999978,26.520090787199997,235.87990921279783
2024-12-26,2024-12-27,NSE:MALLCOM,small_cap,4.634236226276034,2.4192240680363644,1703.55,1785.0,1785.0,4.781192216254304,1684.0,1793.9249999999997,1785.0,1703.55,1703.55,t2_full_gap_fill,109.92499999999973,9,-175.9499999999996,16.1821250577,-192.1321250576996
2024-02-01,2024-02-02,NSE:MANAKCOAT,small_cap,4.7826086956521685,4.0759579367942065,36.15,37.55,37.95,3.872752420470249,37.95,38.3295,37.55,36.15,37.95,eod,0.37950000000000017,2635,0.0,82.680579079,-82.680579079
2024-02-02,2024-02-05,NSE:MANAKCOAT,small_cap,4.9792531120331995,1.6941088310108696,37.95,39.65,39.8,4.479578392621852,36.05,39.998999999999995,39.65,37.95,37.95,t2_full_gap_fill,3.948999999999998,253,-480.7000000000014,9.896106132,-490.5961061320014
2024-02-12,2024-02-13,NSE:MANAKCOAT,small_cap,9.937888198757761,3.145155536752935,35.4,36.05,37.2,1.836158192090398,34.5,37.385999999999996,36.05,35.4,35.4,t2_full_gap_fill,2.8859999999999957,346,-311.3999999999995,12.8180126724,-324.21801267239954
2024-02-28,2024-02-29,NSE:MANAKCOAT,small_cap,9.57592339261286,2.6845681031283863,40.05,40.85,44.05,1.9975031210986316,43.7,44.27024999999999,40.85,40.05,40.05,t2_full_gap_fill,0.5702499999999873,1753,6398.45000000001,73.94946963250001,6324.50053036751
2024-04-22,2024-04-23,NSE:MANAKCOAT,small_cap,9.906291834002667,3.0904876450735173,41.05,42.8,45.15,4.263093788063332,45.15,45.6015,42.8,41.05,45.15,eod,0.4515000000000029,2214,0.0,82.6677526252,-82.6677526252
2024-04-23,2024-04-24,NSE:MANAKCOAT,small_cap,9.987819732034108,4.434325731415738,45.15,47.0,47.4,4.097452934662238,44.5,47.63699999999999,47.0,45.15,45.15,t2_full_gap_fill,3.1369999999999933,318,-206.69999999999953,15.126957232199995,-221.82695723219953
2024-04-24,2024-04-25,NSE:MANAKCOAT,small_cap,4.983388704318936,3.826249595379928,47.4,49.0,49.75,3.3755274261603407,49.75,50.2475,49.0,47.4,49.75,eod,0.4975000000000023,2010,0.0,82.68031297000002,-82.68031297000002
2024-08-19,2024-08-20,NSE:MANAKCOAT,small_cap,4.854039375424302,2.1186843299695006,61.78,62.75,63.7,1.5700874069278115,62.4,64.0185,62.75,61.78,61.78,t2_full_gap_fill,1.6185000000000045,617,382.53999999999843,40.75790759835999,341.78209240163847
2024-09-03,2024-09-04,NSE:MANAKCOAT,small_cap,4.993128721942308,2.000497188767765,68.76,71.98,72.19,4.6829552065154045,72.18,72.90180000000001,71.98,68.76,69.7,eod,0.7218000000000018,1385,3434.8000000000056,82.4387811428,3352.3612188572056
2024-09-30,2024-10-01,NSE:MANAKCOAT,small_cap,4.990200512588583,1.9236379998860997,69.64,72.69,73.12,4.379666858127518,73.12,73.8512,72.69,69.64,69.64,t2_full_gap_fill,0.7312000000000012,1367,4757.160000000005,82.34458652552,4674.8154134744855
2024-11-26,2024-11-27,NSE:MANAKCOAT,small_cap,4.993149642259098,1.7647236973297984,68.97,70.9,71.89,2.798318109322895,69.5,72.24945,70.9,68.97,69.98,eod,2.749449999999996,363,-174.24000000000143,26.886578323440006,-201.12657832344144
2024-12-04,2024-12-05,NSE:MANAKCOAT,small_cap,4.996335206450042,3.296683540092666,85.95,88.4,90.24,2.8504944735311177,90.24,91.1424,88.4,85.95,90.24,eod,0.9024000000000001,1108,0.0,82.67620424704,-82.67620424704
2024-12-05,2024-12-06,NSE:MANAKCOAT,small_cap,4.991273996509582,4.160146070602663,90.24,93.8,94.75,3.9450354609929184,92.13,95.22375,93.8,90.24,90.24,t2_full_gap_fill,3.09375,323,610.4700000000001,31.369893147059997,579.1001068529401
2024-12-06,2024-12-09,NSE:MANAKCOAT,small_cap,4.997783687943258,1.8896386019264013,94.75,97.0,99.48,2.37467018469657,99.48,100.4748,97.0,94.75,99.48,eod,0.9947999999999979,1005,0.0,82.6731812488,-82.6731812488
2024-03-14,2024-03-15,NSE:MANINDS,small_cap,4.987307749738679,1.6466944374541996,351.55,368.7,368.7,4.878395676290714,352.1,370.54349999999994,368.7,351.55,351.55,t2_full_gap_fill,18.443499999999915,54,29.700000000000614,20.195153922599996,9.504846077400618
2024-04-22,2024-04-23,NSE:MANINDS,small_cap,4.992397364419654,3.1908496033979206,414.3,432.35,435.0,4.356746319092442,435.0,439.35,432.35,414.3,435.0,eod,4.350000000000023,229,0.0,82.54459738,-82.54459738
2024-05-28,2024-05-29,NSE:MANORAMA,mid_cap,4.9932863376972225,2.0694384827538572,625.55,638.0,646.0,1.9902485812484993,605.25,649.2299999999999,638.0,625.55,625.55,t2_full_gap_fill,43.979999999999905,22,-446.599999999999,14.340073105599998,-460.940073105599
2024-06-14,2024-06-18,NSE:MANORAMA,mid_cap,4.926481734121579,1.6955619069937058,692.2,719.0,724.3,3.871713377636521,717.0,727.9214999999999,719.0,692.2,715.0,eod,10.921499999999924,91,182.0,69.268598672,112.731401328
2024-04-23,2024-04-24,NSE:MAPMYINDIA,mid_cap,6.76478318002629,3.3351575643100992,2031.2,2059.45,2059.9,1.390803465931456,2026.05,2070.1994999999997,2059.45,2031.2,2031.2,t2_full_gap_fill,44.14949999999976,22,-113.300000000002,47.420570856999994,-160.720570857002
2024-06-20,2024-06-21,NSE:MAPMYINDIA,mid_cap,19.999502004432166,48.78647872667562,2409.65,2530.0,2747.85,4.9945012761189345,2588.0,2761.5892499999995,2530.0,2409.65,2527.15,eod,173.58924999999954,5,304.24999999999955,13.624574504499998,290.62542549549954
2024-06-06,2024-06-07,NSE:MARATHON,small_cap,19.999999999999996,4.077524773363321,432.9,440.0,486.95,1.6401016401016433,480.55,489.38474999999994,440.0,432.9,452.45,eod,8.834749999999929,113,3175.3000000000025,56.374886174,3118.9251138260024
2024-06-18,2024-06-19,NSE:MBAPL,small_cap,4.743014080823071,1.7127982729533526,240.27,242.8,246.4,1.0529820618470964,244.0,247.63199999999998,242.8,240.27,240.27,t2_full_gap_fill,3.6319999999999766,275,1025.7499999999973,70.7290279955,955.0209720044973
2024-06-13,2024-06-14,NSE:MCLEODRUSS,small_cap,9.975767366720522,2.617058786250236,27.23,27.8,29.9,2.0932794711715053,27.91,30.049499999999995,27.8,27.23,29.46,eod,2.1394999999999946,467,-723.8500000000004,14.157694456740002,-738.0076944567404
2024-11-26,2024-11-27,NSE:MCLEODRUSS,small_cap,4.98880716341541,2.216210098086863,32.83,34.47,34.47,4.995431008224194,34.47,34.8147,34.47,32.83,34.47,eod,0.3447000000000031,2901,0.0,82.68030232564,-82.68030232564
2024-11-28,2024-11-29,NSE:MCLEODRUSS,small_cap,4.989846243109941,1.7901873733010536,36.19,37.99,37.99,4.973749654600734,37.99,38.3699,37.99,36.19,37.99,eod,0.37989999999999924,2632,0.0,82.67753834016001,-82.67753834016001
2024-12-02,2024-12-03,NSE:MCLEODRUSS,small_cap,4.974993419320883,7.537398869548551,39.88,40.75,41.87,2.1815446339016997,39.66,42.07934999999999,40.75,39.88,39.88,t2_full_gap_fill,2.4193499999999943,413,-90.86000000000246,17.446703128119996,-108.30670312812245
2024-12-04,2024-12-05,NSE:MCLEODRUSS,small_cap,4.983229516051746,3.454291091553138,43.82,44.9,46.01,2.4646280237334617,44.7,46.24005,44.9,43.82,45.95,eod,1.5400499999999937,649,-811.25,31.174360581100004,-842.4243605811
2024-02-16,2024-02-19,NSE:METROPOLIS,mid_cap,4.582320733171308,1.5604035593930468,1785.9,1808.0,1830.9,1.237471302984483,1810.2,1840.0545,1808.0,1785.9,1785.9,t2_full_gap_fill,29.854499999999916,33,801.8999999999985,63.15084984780001,738.7491501521985
2024-04-30,2024-05-02,NSE:MIRCELECTR,small_cap,4.7337278106508895,16.161471413238797,26.55,27.0,27.75,1.6949152542372836,26.35,27.888749999999998,27.0,26.55,26.55,t2_full_gap_fill,1.5387499999999967,649,-129.79999999999953,18.2300059326,-148.03000593259952
2024-08-16,2024-08-19,NSE:MIRCELECTR,small_cap,9.899569583931145,3.8062462710412244,22.98,23.29,24.5,1.3489991296779857,23.2,24.6225,23.29,22.98,22.98,t2_full_gap_fill,1.4224999999999994,702,154.4399999999992,17.244299414159997,137.1957005858392
2024-08-21,2024-08-22,NSE:MIRCELECTR,small_cap,9.99242997728993,11.481830170082478,29.06,29.85,30.51,2.7185134205093053,28.86,30.66255,29.85,29.06,29.06,t2_full_gap_fill,1.80255,554,-110.79999999999961,17.03939767808,-127.83939767807962
2024-08-22,2024-08-23,NSE:MIRCELECTR,small_cap,4.989676531314524,3.858586466797797,30.51,31.02,32.03,1.671583087512274,31.18,32.190149999999996,31.02,30.51,30.51,t2_full_gap_fill,1.0101499999999959,989,662.6299999999982,32.49471864246,630.1352813575381
2024-08-23,2024-08-26,NSE:MIRCELECTR,small_cap,4.9819731235660525,5.056977099136787,32.03,32.8,32.99,2.4039962535123305,30.66,33.15495,32.8,32.03,32.03,t2_full_gap_fill,2.4949499999999993,400,-548.0000000000005,13.265256855999999,-561.2652568560004
2024-11-05,2024-11-06,NSE:MIRCELECTR,small_cap,4.959053685168335,1.5349356041340838,23.07,23.5,24.1,1.8638925010836527,23.35,24.220499999999998,23.5,23.07,23.07,t2_full_gap_fill,0.8704999999999963,1148,321.4400000000013,28.354069164960002,293.0859308350413
2024-12-09,2024-12-10,NSE:MIRCELECTR,small_cap,9.995372512725599,6.643550536534223,23.77,24.49,24.49,3.0290281867900726,23.59,24.612449999999995,24.49,23.77,23.77,t2_full_gap_fill,1.0224499999999956,978,-176.03999999999974,24.594341220479997,-200.63434122047974
2024-07-02,2024-07-03,NSE:MIRZAINT,small_cap,9.868421052631593,4.470221214878499,48.43,49.2,49.7,1.5899236010737283,46.35,49.948499999999996,49.2,48.43,48.43,t2_full_gap_fill,3.5984999999999943,277,-576.1599999999995,13.888187408359999,-590.0481874083595
2024-02-05,2024-02-06,NSE:MMTC,mid_cap,9.566250742721326,1.9230899292874646,92.2,96.0,100.7,4.121475054229928,94.8,101.20349999999999,96.0,92.2,98.7,eod,6.403499999999994,156,-608.4000000000009,15.974097516000002,-624.3740975160009
2024-07-29,2024-07-30,NSE:MODISONLTD,small_cap,4.995109227257899,1.6643647580120062,161.01,163.4,169.06,1.4843798521831042,160.39,169.90529999999998,163.4,161.01,161.01,t2_full_gap_fill,9.515299999999996,105,-65.10000000000048,17.926197281999997,-83.02619728200048
2024-11-13,2024-11-14,NSE:MODISONLTD,small_cap,4.688188282675743,3.206624732251434,166.36,169.98,174.67,2.1760038470786114,169.98,175.54334999999998,169.98,166.36,166.36,t2_full_gap_fill,5.563349999999986,179,647.9799999999957,32.06450163315999,615.9154983668357
2024-06-14,2024-06-18,NSE:MOREPENLAB,small_cap,7.8194044188280465,6.935653287619956,56.12,56.7,57.83,1.0334996436208277,56.68,58.11914999999999,56.7,56.12,56.12,t2_full_gap_fill,1.4391499999999908,694,388.6400000000016,41.6429125792,346.99708742080156
2024-03-27,2024-03-28,NSE:MOTISONS,small_cap,4.9342105263157965,1.7692929736806786,15.95,16.6,16.75,4.0752351097178785,16.5,16.83375,16.6,15.95,15.95,t2_full_gap_fill,0.33374999999999844,2996,1647.8000000000022,51.844655601199996,1595.9553443988023
2024-05-21,2024-05-22,NSE:MOTISONS,small_cap,4.985337243401755,2.1196481216556937,17.9,18.75,18.8,4.748603351955305,18.45,18.894,18.75,17.9,18.4,eod,0.44399999999999906,2252,112.6000000000016,44.1117505972,68.4882494028016
2024-11-07,2024-11-08,NSE:MOTISONS,small_cap,4.761904761904767,3.9716639292595457,30.8,31.25,32.25,1.4610389610389518,32.25,32.5725,31.25,30.8,32.25,eod,0.322499999999998,3100,0.0,82.6723297,-82.6723297
2024-07-02,2024-07-03,NSE:MSPL,small_cap,4.976671850699854,2.4870037357348878,27.0,28.0,28.35,3.703703703703698,27.72,28.49175,28.0,27.0,27.51,eod,0.7717500000000008,1295,271.9499999999965,38.037586127100006,233.9124138728965
2024-07-26,2024-07-29,NSE:MSPL,small_cap,4.9753133308013675,1.828421293716481,27.64,28.45,29.02,2.930535455861061,29.02,29.3102,28.45,27.64,29.02,eod,0.2901999999999987,3445,0.0,82.67193940680002,-82.67193940680002
2024-08-02,2024-08-05,NSE:MSPL,small_cap,4.794520547945202,11.682601913229666,35.19,36.45,36.9,3.5805626598465645,35.85,37.08449999999999,36.45,35.19,35.19,t2_full_gap_fill,1.23449999999999,810,534.600000000003,30.637182614399997,503.962817385603
2024-08-23,2024-08-26,NSE:MSPL,small_cap,4.875670404680643,6.4257805327673205,43.02,45.17,45.17,4.997675499767551,45.17,45.621700000000004,45.17,43.02,43.02,t2_full_gap_fill,0.45170000000000243,2213,4757.949999999997,82.34672246481999,4675.603277535177
2024-09-06,2024-09-09,NSE:MSPL,small_cap,4.919184820801137,2.563097865780719,44.79,47.02,47.02,4.978789908461723,46.64,47.2551,47.02,44.79,47.02,eod,0.6150999999999982,1625,-617.5000000000042,74.132824685,-691.6328246850042
2024-09-09,2024-09-10,NSE:MSPL,small_cap,4.978789908461723,1.826833665039941,47.02,48.88,48.94,3.9557635048915296,48.24,49.18469999999999,48.88,47.02,47.02,t2_full_gap_fill,0.9446999999999903,1058,1290.7599999999989,53.699779822480004,1237.0602201775189
2024-07-18,2024-07-19,NSE:MTNL,small_cap,19.999999999999996,8.947603742894426,64.08,66.0,70.48,2.9962546816479474,68.91,70.83239999999999,66.0,64.08,70.48,eod,1.9223999999999961,520,-816.4000000000038,38.427990816800005,-854.8279908168039
2024-07-23,2024-07-24,NSE:MTNL,small_cap,9.993442622950832,3.692346524006289,83.87,87.0,88.06,3.731966138070808,88.06,88.9406,87.0,83.87,88.06,eod,0.8806000000000012,1135,0.0,82.6627852572,-82.6627852572
2024-02-02,2024-02-05,NSE:MUFIN,small_cap,4.982668977469662,1.5039881358832092,242.3,254.4,254.4,4.993809327280219,254.4,256.944,254.4,242.3,254.4,eod,2.544000000000011,393,0.0,82.6738199104,-82.6738199104
2024-02-07,2024-02-08,NSE:MUFIN,small_cap,4.908453447604222,2.6044421140173397,269.3,272.95,274.4,1.3553657630894778,263.55,275.77199999999993,272.95,269.3,269.3,t2_full_gap_fill,12.221999999999923,81,-465.75,22.8847021551,-488.6347021551
2024-03-20,2024-03-21,NSE:MUFIN,small_cap,4.990892531876123,2.1761903117893837,144.1,151.3,151.3,4.996530187369896,151.3,152.81300000000002,151.3,144.1,151.3,eod,1.5130000000000052,660,0.0,82.63081669599998,-82.63081669599998
2024-06-10,2024-06-11,NSE:MUFIN,small_cap,9.999999999999986,4.906322099316472,131.34,134.99,139.19,2.779046748895997,132.45,139.88594999999998,134.99,131.34,131.34,t2_full_gap_fill,7.435949999999991,134,148.73999999999802,18.80042629116,129.93957370883803
2024-05-14,2024-05-15,NSE:MVGJL,small_cap,9.984329527647207,1.5516823006035,245.65,252.0,252.8,2.584978628129453,243.95,254.064,252.0,245.65,245.65,t2_full_gap_fill,10.114000000000004,98,-166.60000000000167,25.478959004800004,-192.07895900480167
2024-09-23,2024-09-24,NSE:NDRAUTO,small_cap,9.999999999999986,1.5062996914663997,932.8,950.0,992.5,1.8439108061749643,984.7,997.4624999999999,950.0,932.8,969.0,eod,12.762499999999818,78,1224.6000000000035,74.3693579716,1150.2306420284035
2024-08-21,2024-08-22,NSE:NELCO,small_cap,19.998947977486736,11.718240624351907,1140.65,1175.0,1219.0,3.011440845132163,1098.45,1225.0949999999998,1175.0,1140.65,1140.65,t2_full_gap_fill,126.64499999999975,7,-295.4000000000003,8.2966042222,-303.69660422220034
2024-02-23,2024-02-26,NSE:NEWGEN,mid_cap,4.9993447778796885,1.6773028432753943,801.25,830.0,845.0,3.588143525741039,825.4,849.2249999999999,830.0,801.25,827.7,eod,23.824999999999932,41,-94.3000000000028,36.0067846026,-130.3067846026028
2024-02-07,2024-02-08,NSE:NIITLTD,small_cap,8.501683501683498,1.622309147149902,128.9,130.2,138.7,1.0085337470907563,133.05,139.39349999999996,130.2,128.9,134.45,eod,6.343499999999949,157,-219.79999999999643,22.293545485,-242.09354548499644
2024-05-14,2024-05-15,NSE:NIITLTD,small_cap,5.861182519280206,2.0778177191792744,102.95,104.0,104.3,1.0199125789218,102.45,104.82149999999999,104.0,102.95,102.95,t2_full_gap_fill,2.3714999999999833,421,-210.5,45.929328600400005,-256.4293286004
2024-09-04,2024-09-05,NSE:NIITLTD,small_cap,10.000000000000009,1.6758268107433794,190.41,197.0,203.9,3.4609526810566615,194.39,204.91949999999997,197.0,190.41,190.41,t2_full_gap_fill,10.529499999999985,94,374.11999999999904,19.262745907199992,354.85725409279905
2024-04-03,2024-04-04,NSE:NILASPACES,small_cap,9.701492537313428,5.45705139605193,7.35,7.7,7.7,4.761904761904767,7.7,7.777,7.7,7.35,7.7,eod,0.07699999999999996,12987,0.0,82.68116451880002,-82.68116451880002
2024-04-04,2024-04-05,NSE:NILASPACES,small_cap,4.761904761904767,5.703154440330602,7.7,8.05,8.05,4.545454545454541,7.9,8.09025,8.05,7.7,7.7,t2_full_gap_fill,0.19024999999999892,5256,1051.200000000001,43.68752300159999,1007.512476998401
2024-04-24,2024-04-25,NSE:NILASPACES,small_cap,4.705882352941182,1.6878299780333403,8.9,9.25,9.3,3.93258426966292,9.3,9.393,9.25,8.9,9.3,eod,0.09299999999999997,10752,0.0,82.6789292032,-82.6789292032
2024-06-24,2024-06-25,NSE:NILASPACES,small_cap,4.955947136563865,12.127849759525631,9.53,9.95,10.0,4.407135362014691,10.0,10.1,9.95,9.53,10.0,eod,0.09999999999999964,10000,0.0,82.6812,-82.6812
2024-08-12,2024-08-13,NSE:NILASPACES,small_cap,4.931192660550465,3.205662819150122,9.15,9.5,9.6,3.825136612021862,9.33,9.647999999999998,9.5,9.15,9.15,t2_full_gap_fill,0.31799999999999784,3144,565.9199999999992,30.937534974719995,534.9824650252792
2024-08-13,2024-08-14,NSE:NILASPACES,small_cap,4.590163934426239,4.197193749187536,9.57,9.99,10.04,4.3887147335423204,9.86,10.090199999999998,9.99,9.57,10.04,eod,0.23019999999999818,4344,-781.9199999999987,45.85169931359999,-827.7716993135987
2024-11-25,2024-11-26,NSE:NILASPACES,small_cap,4.940239043824701,2.909798049547023,13.17,13.82,13.82,4.935459377372831,13.82,13.9582,13.82,13.17,13.82,eod,0.13819999999999943,7235,0.0,82.6768358124,-82.6768358124
2024-12-02,2024-12-03,NSE:NILASPACES,small_cap,4.87433358720486,1.6810770251467633,13.77,14.28,14.45,3.703703703703698,14.45,14.5945,14.28,13.77,14.45,eod,0.14450000000000074,6920,0.0,82.679071128,-82.679071128
2024-12-05,2024-12-06,NSE:NILASPACES,small_cap,4.976775049767745,2.348899512368664,15.82,16.3,16.61,3.034134007585343,16.61,16.7761,16.3,15.82,16.61,eod,0.16610000000000014,6020,0.0,82.67843246640001,-82.67843246640001
2024-04-03,2024-04-04,NSE:NITCO,small_cap,4.951298701298712,1.945347194293182,64.65,67.2,67.4,3.944315545243615,65.5,67.737,67.2,64.65,64.65,t2_full_gap_fill,2.2369999999999948,447,379.94999999999743,30.957427932300003,348.99257206769744
2024-06-13,2024-06-14,NSE:NITCO,small_cap,4.998626750892621,2.1612059042532814,76.46,80.28,80.28,4.996076379806436,80.28,81.0828,80.28,76.46,80.28,eod,0.8028000000000048,1245,0.0,82.66296266319999,-82.66296266319999
2024-10-16,2024-10-17,NSE:NITCO,small_cap,9.997000899730079,2.316034515695514,110.03,115.53,115.53,4.998636735435791,115.53,116.6853,115.53,110.03,115.53,eod,1.1552999999999969,865,0.0,82.65758726140001,-82.65758726140001
2024-10-18,2024-10-21,NSE:NITCO,small_cap,4.994373755734438,7.585434966529124,121.3,127.36,127.36,4.995877988458375,127.36,128.6336,127.36,121.3,121.3,t2_full_gap_fill,1.2736000000000018,785,4757.100000000002,82.3525951286,4674.747404871402
2024-12-09,2024-12-10,NSE:NITCO,small_cap,4.995603868595655,2.8224850835573534,131.36,137.92,137.92,4.993909866017021,135.1,138.60959999999997,137.92,131.36,137.92,eod,3.5095999999999776,284,-800.8799999999981,41.115891578079996,-841.995891578078
2024-06-24,2024-06-25,NSE:NSIL,small_cap,19.73950920774572,40.58787799904551,4164.6,4349.0,4523.4,4.427796186908695,4400.65,4546.016999999999,4349.0,4164.6,4340.0,eod,145.36699999999928,6,363.8999999999978,27.909032123399992,335.99096787659784
2024-02-21,2024-02-22,NSE:NUCLEUS,small_cap,4.635633031797193,3.547122712681607,1347.55,1373.9,1414.9,1.955400541723873,1361.0,1421.9745,1373.9,1347.55,1347.55,t2_full_gap_fill,60.974500000000035,16,215.20000000000073,23.053107540799992,192.14689245920073
2024-02-22,2024-02-23,NSE:NUCLEUS,small_cap,4.9979592593967,2.0118775308336683,1414.9,1440.0,1485.6,1.7739769595024324,1435.0,1493.0279999999998,1440.0,1414.9,1485.6,eod,58.02799999999979,17,-860.1999999999985,26.289792181199996,-886.4897921811985
