T0_signal_date,symbol,cap_segment,side,side_total_cr,total_qty,t0_volume,vol_ratio_pct,client_names,entry_hhmm,entry_ts,entry_price,hard_sl,stop_distance,t1_target,t2_target,hit_t1,t1_exit_price,t1_exit_ts,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2024-06-27,NSE:CSBBANK,mid_cap,SHORT,595.0415,16868645,2549999,661.5157496140195,FIH MAURITIUS INVESTMENTS LTD,15:10,2024-06-27 15:10:00,367.2,369.03599999999994,1.835999999999956,366.09839999999997,365.364,True,366.09839999999997,2024-06-27 15:15:00,2024-06-27 15:15:00,365.73119999999994,t2,544,799.0272000000086,165.22225049415678,633.8049495058518
2024-09-03,NSE:CYIENTDLM,small_cap,SHORT,19.023,259753,172151,150.88672154097276,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,15:10,2024-09-03 15:10:00,728.0,731.6399999999999,3.6399999999998727,725.816,724.36,False,,,2024-09-03 15:25:00,726.5,time_stop,274,411.0,117.947355398,293.052644602
2023-10-19,NSE:DCW,small_cap,SHORT,27.9693,4972323,6395171,77.75121259462804,APMS INVESTMENT FUND LTD,15:10,2023-10-19 15:10:00,58.75,59.043749999999996,0.29374999999999574,58.57375,58.45625,False,,,2023-10-19 15:25:00,58.8,time_stop,3404,-170.19999999999033,118.16855032119999,-288.3685503211903
2024-08-08,NSE:DCW,small_cap,SHORT,17.5859,2464733,16736194,14.72696241451312,LTS INVESTMENT FUND LTD,15:10,2024-08-08 15:10:00,71.2,71.556,0.35599999999999454,70.9864,70.84400000000001,True,70.9864,2024-08-08 15:15:00,2024-08-08 15:15:00,70.91520000000001,t2,2808,799.7183999999918,165.28351541672964,634.4348845832621
2024-12-20,NSE:DIAMONDYD,small_cap,SHORT,63.2796,645677,1136233,56.826108729459534,KOTAK MAHINDRA MUTUAL FUND,15:10,2024-12-20 15:10:00,1080.0,1085.3999999999999,5.399999999999864,1076.76,1074.6,False,,,2024-12-20 15:15:00,1085.3999999999999,stop,185,-998.9999999999748,118.158776194,-1117.1587761939747
2024-11-06,NSE:DODLA,mid_cap,SHORT,10.0035,85500,109901,77.79729028853241,VENKAT KRISHNA REDDY BUSIREDDY,15:10,2024-11-06 15:10:00,1158.45,1164.24225,5.792249999999967,1154.97465,1152.65775,False,,,2024-11-06 15:25:00,1164.24225,stop,172,-996.2669999999944,117.964651734202,-1114.2316517341965
2024-03-06,NSE:DOLLAR,small_cap,SHORT,24.5,500000,1438622,34.75548128695377,BAJRANG KUMAR GUPTA,15:10,2024-03-06 15:10:00,527.0,529.635,2.634999999999991,525.419,524.365,True,525.419,2024-03-06 15:15:00,2024-03-06 15:15:00,524.8906094986808,t2,379,799.4590000000015,165.21377686264597,634.2452231373555
2024-09-13,NSE:EDELWEISS,mid_cap,SHORT,122.4996,9879000,9083987,108.75180688831898,EDELWEISS EMPLOYEES WELFARE TRUST,15:10,2024-09-13 15:10:00,125.14,125.76569999999998,0.6256999999999806,124.76458,124.5143,False,,,2024-09-13 15:25:00,125.14,time_stop,1598,0.0,118.15307554064,-118.15307554064
2024-09-16,NSE:EDELWEISS,mid_cap,SHORT,34.1,2750000,18719510,14.690555468599339,EDELWEISS EMPLOYEES WELFARE TRUST,15:10,2024-09-16 15:10:00,130.7,131.35349999999997,0.6534999999999798,130.3079,130.04649999999998,True,130.3079,2024-09-16 15:15:00,2024-09-16 15:15:00,130.1772,t2,1530,799.8840000000057,165.298193471096,634.5858065289096
2024-09-25,NSE:EDELWEISS,mid_cap,SHORT,24.9924,1837000,5095711,36.049925123304675,EDELWEISS EMPLOYEES WELFARE TRUST,15:10,2024-09-25 15:10:00,134.23,134.90114999999997,0.671149999999983,133.82730999999998,133.55884999999998,True,133.82730999999998,2024-09-25 15:15:00,2024-09-25 15:15:00,133.6929898522498,t2,1489,799.6081100000137,165.26183319337736,634.3462768066363
2024-12-18,NSE:EDELWEISS,mid_cap,SHORT,13.726,1000000,8458458,11.822485847893315,EDELWEISS EMPLOYEES WELFARE TRUST,15:10,2024-12-18 15:10:00,134.54,135.21269999999998,0.6726999999999919,134.13638,133.8673,True,134.13638,2024-12-18 15:15:00,2024-12-18 15:20:00,134.33819,breakeven_trail,1486,299.88965999999215,165.316085666858,134.57357433313416
2024-08-19,NSE:ETHOSLTD,mid_cap,SHORT,100.38,300000,49675,603.9255158530448,MAHEN DISTRIBUTION LIMITED / MASTER CAPITAL SERVICES LIMITED,15:10,2024-08-19 15:10:00,3309.65,3326.19825,16.548249999999825,3299.72105,3293.1017500000003,True,3299.72105,2024-08-19 15:15:00,2024-08-19 15:20:00,3304.6855250000003,breakeven_trail,60,297.8684999999996,164.83813402388898,133.0303659761106
2023-09-15,NSE:FIVESTAR,mid_cap,SHORT,211.3543,3018700,638329,472.9066045879162,SCHF PV MAURITIUS LIMITED,15:10,2023-09-15 15:10:00,688.05,691.4902499999998,3.440249999999878,685.9858499999999,684.60975,False,,,2023-09-15 15:20:00,691.4902499999998,stop,290,-997.6724999999647,118.064484126535,-1115.7369841264997
2024-09-26,NSE:FIVESTAR,mid_cap,SHORT,1086.1122,13567923,22283499,60.88775824658417,PEAK XV PARTNERS INVESTMENTS V / TPG ASIA VII SF PTE LTD,15:10,2024-09-26 15:10:00,796.8,800.7839999999999,3.9839999999999236,794.4096,792.8159999999999,False,,,2024-09-26 15:25:00,796.35,time_stop,251,112.94999999998288,118.15365109390001,-5.203651093917131
2024-08-28,NSE:GMMPFAUDLR,small_cap,SHORT,557.289,4121960,6545803,62.97103655579003,ATREIDES INVESTMENTS B.V. / GERANIUM INVESTMENTS LIMITED,15:10,2024-08-28 15:10:00,1412.95,1420.0147499999998,7.064749999999776,1408.71115,1405.88525,True,1408.71115,2024-08-28 15:15:00,2024-08-28 15:15:00,1407.2881790780143,t2,141,798.3167499999972,165.0339464325495,633.2828035674477
2024-07-11,NSE:GODREJAGRO,mid_cap,SHORT,331.7132,4146156,236013,1756.7489926402359,R K N ENTERPRISES,15:10,2024-07-11 15:10:00,810.0,814.05,4.0499999999999545,807.57,805.95,True,807.57,2024-07-11 15:15:00,2024-07-11 15:20:00,808.785,breakeven_trail,246,298.88999999999385,165.07969214065997,133.81030785933388
2024-05-22,NSE:GRANULES,mid_cap,SHORT,303.81,7500000,4025300,186.32151640871487,KRISHNA PRASAD CHIGURUPATI,15:10,2024-05-22 15:10:00,426.3,428.43149999999997,2.13149999999996,425.0211,424.1685,False,,,2024-05-22 15:20:00,428.43149999999997,stop,469,-999.6734999999812,118.20661476834101,-1117.8801147683223
2024-12-20,NSE:GRANULES,mid_cap,SHORT,190.72639999999998,3200000,3931490,81.39407705475531,DENDANA INVEST MAURITIUS LTD / FIDELITY FUNDS.- INDIA FOCUS FUND / FIDELITY INDIA FUND,15:10,2024-12-20 15:10:00,590.05,593.0002499999999,2.9502499999999827,588.2798499999999,587.09975,False,,,2024-12-20 15:20:00,593.0002499999999,stop,338,-997.1844999999942,118.029821581207,-1115.2143215812011
2023-05-29,NSE:GRAVITA,mid_cap,SHORT,180.8,3200000,561680,569.7194131890044,RAJAT AGRAWAL,15:10,2023-05-29 15:10:00,577.3,580.1864999999999,2.8864999999999554,575.5681,574.4135,True,575.5681,2023-05-29 15:15:00,2023-05-29 15:25:00,576.43405,breakeven_trail,346,299.6186999999993,165.25201069150782,134.3666893084915
2024-05-03,NSE:GRAVITA,mid_cap,SHORT,70.08,750000,172812,433.99763905284357,RAJAT AGRAWAL,15:10,2024-05-03 15:10:00,947.8,952.5389999999999,4.738999999999919,944.9566,943.0609999999999,False,,,2024-05-03 15:25:00,947.8,time_stop,211,0.0,118.1573616696,-118.1573616696
2024-03-05,NSE:HATSUN,mid_cap,SHORT,11.3138,100162,7918,1264.9911593836828,MALABAR VALUE FUND   - AIF,15:10,2024-03-05 15:10:00,1121.2,1126.8059999999998,5.605999999999767,1117.8364000000001,1115.594,False,,,2024-03-05 15:25:00,1126.8059999999998,stop,178,-997.8679999999586,118.078370453608,-1115.9463704535665
2023-06-01,NSE:HCG,mid_cap,SHORT,114.4,3575000,831009,430.1999135990104,B S AJAIKUMAR,15:10,2023-06-01 15:10:00,322.0,323.60999999999996,1.6099999999999568,321.034,320.39,True,321.034,2023-06-01 15:15:00,2023-06-01 15:15:00,320.7114814814815,t2,621,800.1700000000068,165.29498088497996,634.8750191150268
2023-03-15,NSE:HIKAL,small_cap,SHORT,18.2472,614385,2196068,27.976592710243946,CYBAGE SOFTWARE PRIVATE LIMITED,15:10,2023-03-15 15:10:00,286.05,287.48024999999996,1.430249999999944,285.19185,284.61975,False,,,2023-03-15 15:15:00,287.48024999999996,stop,699,-999.744749999961,118.2116756420185,-1117.9564256419794
2024-06-26,NSE:HNDFDS,mid_cap,SHORT,638.4021,12717173,3588276,354.40899752415925,INFINITY CONSUMER HOLDINGS / JWALAMUKHI INVESTMENT HOLDINGS / KONARK TRUST / SIXTH SENSE INDIA OPPORTUNITIES 11 / WESTBRIDGE AIF I,15:10,2024-06-26 15:10:00,539.9,542.5994999999999,2.6994999999999436,538.2803,537.2004999999999,True,538.2803,2024-06-26 15:15:00,2024-06-26 15:15:00,537.7403999999999,t2,370,799.0520000000043,165.224448656888,633.8275513431163
2024-08-28,NSE:HNDFDS,mid_cap,SHORT,14.5811,255540,99309,257.3180678488355,INFINITY HOLDINGS,15:10,2024-08-28 15:10:00,580.95,583.85475,2.904749999999922,579.2071500000001,578.04525,False,,,2024-08-28 15:20:00,583.85475,stop,344,-999.2339999999731,118.17539716860401,-1117.409397168577
2023-06-26,NSE:INDNIPPON,small_cap,SHORT,61.9676,1414786,72583,1949.1974704820689,MAHLE ELECTRIC DRIVES JAPAN CORPORATION,15:10,2023-06-26 15:10:00,443.45,445.66724999999997,2.2172499999999786,442.11965,441.23275,True,442.11965,2023-06-26 15:15:00,2023-06-26 15:15:00,441.6752167405765,t2,451,800.4272499999975,165.30700941218652,635.1202405878109
2023-12-19,NSE:JINDALSAW,mid_cap,SHORT,96.97659999999999,2260000,2708414,83.44366850858104,ALBULA INVESTMENT FUND LTD / CRESTA FUND LTD,15:10,2023-12-19 15:10:00,219.3,220.39649999999997,1.0964999999999634,218.6421,218.20350000000002,True,218.6421,2023-12-19 15:15:00,2023-12-19 15:15:00,218.4225592755214,t2,911,799.3485000000018,165.231276542609,634.1172234573928
2024-01-17,NSE:JINDALSAW,mid_cap,SHORT,93.42,1800000,7777638,23.14327306053586,CRESTA FUND LTD,15:10,2024-01-17 15:10:00,260.2,261.501,1.3009999999999877,259.4194,258.899,False,,,2024-01-17 15:25:00,260.75,time_stop,768,-422.40000000000873,118.1318315776,-540.5318315776087
2024-02-20,NSE:JINDALSAW,mid_cap,SHORT,122.435,2350000,3810224,61.6761639210713,ERISKA INVESTMENT FUND LTD,15:10,2024-02-20 15:10:00,269.0,270.34499999999997,1.3449999999999704,268.193,267.655,True,268.193,2024-02-20 15:15:00,2024-02-20 15:20:00,267.92363795423955,t2,743,799.7370000000162,165.261302931778,634.4756970682382
2024-05-10,NSE:JINDALSAW,mid_cap,SHORT,21.7875,415000,2101028,19.752235572300798,CRESTA FUND LTD,15:10,2024-05-10 15:10:00,265.6,266.928,1.3279999999999745,264.8032,264.27200000000005,False,,,2024-05-10 15:25:00,266.928,stop,753,-999.9839999999808,118.22866952310402,-1118.2126695230847
2024-05-16,NSE:JINDALSAW,mid_cap,SHORT,108.29,2000000,2448046,81.69781123393923,CRESTA FUND LTD,15:10,2024-05-16 15:10:00,270.0,271.34999999999997,1.349999999999966,269.19,268.65,False,,,2024-05-16 15:25:00,271.34999999999997,stop,740,-998.9999999999748,118.158776194,-1117.1587761939747
2024-08-29,NSE:JLHL,mid_cap,SHORT,26.2,200000,18414,1086.130118388183,BRINDHA RAGHAVAN / RAGHAVAN  VADAPATRA SAYEE,15:10,2024-08-29 15:10:00,1341.9,1348.6095,6.7094999999999345,1337.8743000000002,1335.1905000000002,True,1337.8743000000002,2024-08-29 15:15:00,2024-08-29 15:15:00,1336.5233939597317,t2,149,801.1142999999888,165.2882112866942,635.8260887132947
2023-01-31,NSE:JTLIND,small_cap,SHORT,16.25,500000,636468,78.55854497005348,MOHINDER PAL,15:10,2023-01-31 15:10:00,83.95,84.36975,0.4197499999999934,83.69815,83.53025000000001,True,83.69815,2023-01-31 15:20:00,2023-01-31 15:25:00,83.824075,breakeven_trail,2382,299.95335000000546,165.3311466912899,134.62220330871557
2024-08-05,NSE:JUBLPHARMA,mid_cap,SHORT,119.5655,1405000,906404,155.00814206468638,EAST BRIDGE CAPITAL MASTER FUND LIMITED,15:10,2024-08-05 15:10:00,844.65,848.8732499999999,4.223249999999894,842.11605,840.42675,True,842.11605,2024-08-05 15:20:00,2024-08-05 15:20:00,841.2714000000001,t2,236,797.3496000000014,165.0735554216624,632.276044578339
2024-02-28,NSE:KAMDHENU,small_cap,SHORT,29.07,500000,9115050,5.485433431522592,THREE DEE EXIM PRIVATE LIMITED,15:10,2024-02-28 15:10:00,62.55,62.86274999999999,0.3127499999999941,62.36235,62.237249999999996,False,,,2024-02-28 15:25:00,62.55,time_stop,3197,0.0,118.15258944820002,-118.15258944820002
2023-10-19,NSE:KIRIINDUS,small_cap,SHORT,30.818,1140350,170528,668.7171608181648,APMS INVESTMENT FUND LTD,15:10,2023-10-19 15:10:00,273.75,275.11875,1.3687499999999773,272.92875,272.38125,True,272.92875,2023-10-19 15:15:00,2023-10-19 15:20:00,273.339375,breakeven_trail,730,299.75625000000747,165.2845376802125,134.47171231979496
2024-08-21,NSE:KIRIINDUS,small_cap,SHORT,153.2057,4098052,987918,414.8170192262921,LOTUS GLOBAL INVESTMENTS LIMITED,15:10,2024-08-21 15:10:00,365.35,367.17674999999997,1.8267499999999472,364.25395000000003,363.52325,True,364.25395000000003,2024-08-21 15:25:00,2024-08-21 15:25:00,363.8879320840951,t2,547,799.7511499999987,165.2540105913831,634.4971394086156
2023-03-08,NSE:KIRLOSENG,mid_cap,SHORT,825.0602,25622987,7618815,336.31197239990735,AMBAR GAUTAM KULKARNI / JYOTSNA GAUTAM KULKARNI / NIHAL GAUTAM KULKARNI,15:10,2023-03-08 15:10:00,390.05,392.00025,1.9502499999999827,388.87985000000003,388.09975000000003,False,,,2023-03-08 15:25:00,390.05,time_stop,512,0.0,118.05794334720001,-118.05794334720001
2024-09-03,NSE:KPIGREEN,mid_cap,SHORT,13.9335,157157,639608,24.570830883916397,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,15:10,2024-09-03 15:10:00,591.75,594.7087499999999,2.9587499999998954,589.97475,588.79125,False,,,2024-09-03 15:25:00,594.7087499999999,stop,337,-997.0987499999648,118.0237307753425,-1115.1224807753072
2023-10-03,NSE:KRSNAA,small_cap,SHORT,10.125,150000,263104,57.011675991243,MEDIMAZE SOLUTIONS PRIVATE LIMITED,15:10,2023-10-03 15:10:00,682.1,685.5105,3.4104999999999563,680.0537,678.6895000000001,True,680.0537,2023-10-03 15:15:00,2023-10-03 15:15:00,679.369272013652,t2,293,800.1032999999898,165.25712694056017,634.8461730594296
2023-06-23,NSE:LANDMARK,small_cap,SHORT,330.0768,5016364,2663469,188.33949259405685,SANJAY KARSANDAS THAKKER (HUF) / TPG GROWTH II SF PTE LTD,15:10,2023-06-23 15:10:00,715.05,718.6252499999998,3.575249999999869,712.9048499999999,711.47475,False,,,2023-06-23 15:15:00,718.6252499999998,stop,279,-997.4947499999635,118.05185857851848,-1115.546608578482
2023-12-26,NSE:LUMAXTECH,mid_cap,SHORT,108.5147,2811262,147147,1910.5126166350653,ASIA INVESTMENT CORPORATION MAURITIUS LTD,15:10,2023-12-26 15:10:00,388.65,390.59324999999995,1.9432499999999777,387.48404999999997,386.70675,False,,,2023-12-26 15:25:00,389.3,time_stop,514,-334.10000000001753,118.1019298178,-452.20192981781753
2024-05-27,NSE:LUMAXTECH,mid_cap,SHORT,28.9668,606000,278514,217.5833171761563,ALBULA INVESTMENT FUND LTD,15:10,2024-05-27 15:10:00,492.95,495.4147499999999,2.464749999999924,491.47114999999997,490.48525,True,491.47114999999997,2024-05-27 15:20:00,2024-05-27 15:25:00,490.97698283950615,t2,405,799.0719500000007,165.18249079313824,633.8894592068625
2024-12-16,NSE:MANGLMCEM,small_cap,SHORT,41.715,450000,207209,217.17203403327073,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,15:10,2024-12-16 15:10:00,944.0,948.7199999999999,4.719999999999914,941.168,939.28,False,,,2024-12-16 15:20:00,948.7199999999999,stop,211,-995.9199999999818,117.94000439151998,-1113.8600043915017
2024-04-23,NSE:MANYAVAR,mid_cap,SHORT,34.5773,370643,116428,318.3452434122376,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,15:10,2024-04-23 15:10:00,922.25,926.8612499999999,4.611249999999927,919.48325,917.63875,False,,,2024-04-23 15:20:00,926.8612499999999,stop,216,-996.0299999999843,117.94781767018,-1113.9778176701643
2024-09-03,NSE:MEDIASSIST,small_cap,SHORT,611.1041,9990258,1950906,512.0830014362558,BESSEMER INDIA CAPITAL HOLDINGS II LIMITED / NOVO HOLDINGS A/S,15:10,2024-09-03 15:10:00,620.55,623.6527499999999,3.102749999999901,618.6883499999999,617.4472499999999,True,618.6883499999999,2024-09-03 15:15:00,2024-09-03 15:15:00,618.0677999999999,t2,322,799.2684000000111,165.2436293994296,634.0247706005814
2024-11-18,NSE:MEDPLUS,mid_cap,SHORT,552.5508,7893583,1857334,424.99534278702697,PI OPPORTUNITIES FUND - I / SBI MUTUAL FUND,15:10,2024-11-18 15:10:00,718.75,722.3437499999999,3.5937499999998863,716.59375,715.15625,True,716.59375,2024-11-18 15:20:00,2024-11-18 15:20:00,715.875,t2,278,799.25,165.24199850449997,634.0080014955
2024-04-09,NSE:MGL,mid_cap,SHORT,19.7432,133121,298572,44.58589552938655,STICHTING CUST ROBECO INST RE:CALYP,15:10,2024-04-09 15:10:00,1458.0,1465.2899999999997,7.289999999999736,1453.626,1450.71,True,1453.626,2024-04-09 15:20:00,2024-04-09 15:25:00,1455.8289635036497,breakeven_trail,137,297.4320000000016,165.25222905060798,132.17977094939363
2023-05-12,NSE:NAZARA,mid_cap,SHORT,33.836600000000004,593624,1078552,55.03897818556731,ANSHU DHANUKA / ANUPAM DHANUKA,15:10,2023-05-12 15:10:00,140.6,141.30299999999997,0.7029999999999745,140.1782,139.897,True,140.1782,2023-05-12 15:20:00,2023-05-12 15:25:00,140.1891,time_stop,1422,584.2997999999973,165.29931324608123,419.00048675391605
2023-09-28,NSE:NCLIND,small_cap,SHORT,94.5929,4204133,798967,526.1960756827253,ASHVEN DATLA / SHILPA  DATLA,15:10,2023-09-28 15:10:00,229.05,230.19525,1.145249999999976,228.36285,227.90475,False,,,2023-09-28 15:15:00,230.19525,stop,873,-999.803249999979,118.2158308856695,-1118.0190808856485
2024-08-22,NSE:NIITLTD,small_cap,SHORT,41.749,3538051,915737,386.36104034236905,HORNBILL ORCHID INDIA FUND,15:10,2024-08-22 15:10:00,119.26,119.85629999999999,0.5962999999999852,118.90222,118.6637,True,118.90222,2024-08-22 15:15:00,2024-08-22 15:20:00,119.08121667262971,breakeven_trail,1677,299.8196400000045,165.34184264158614,134.47779735841834
2024-09-17,NSE:NUVOCO,mid_cap,SHORT,158.4,4500000,10123755,44.44991013709834,KOTAK SPECIAL SITUATIONS FUND,15:10,2024-09-17 15:10:00,367.45,369.28725,1.8372499999999832,366.34765,365.61275,True,366.34765,2024-09-17 15:15:00,2024-09-17 15:15:00,365.98019999999997,t2,544,799.5711999999958,165.2704682572928,634.300731742703
